file_number	genotype_raw	phenotype_binary	complexity_entropy
85	4,1,3,6,5,2,7,5,4,1,7,7,3,1,6	11000111111111001110011100110001100011001110011100	45.15
86	1,4,6,7,3,4,7,5,4,7,2,1,0,5,1	11111111110000000001111111111111111111111111111111	22.58
87	3,2,5,3,4,7,0,5,7,6,1,1,7,2,3	11111111111110000011111000001111100000111110000000	28.22
88	3,0,3,5,7,3,3,4,2,4,3,5,4,0,3	10001111111000011111000011111000011110000001000000	42.33
89	7,6,4,6,3,5,6,0,5,4,0,6,6,4,7	10000111111111111111110000000111111110000000011111	36.69
90	1,3,3,6,7,4,6,4,3,0,0,5,7,0,1	11110001111111111111100011111111111110001111111111	33.86
91	2,3,7,2,0,4,1,1,6,2,0,3,0,0,6	10000000111111111111111111111111111111111100000000	25.4
92	0,5,4,6,7,4,0,7,6,4,7,4,2,6,0	11110001111110001111110011111110011111100011111100	36.69
93	0,1,5,1,3,2,0,7,5,4,5,4,6,0,1	11001110011001110011001100011001100111001100110011	42.33
94	0,2,3,0,3,3,3,6,2,6,0,5,0,3,4	11000000111111111111111111111111111111111111111100	28.22
95	5,4,0,1,1,4,7,5,6,4,1,2,5,0,3	11000001111111000001111100000111110000011111000001	33.86
96	5,7,0,6,6,1,5,7,7,6,1,2,5,4,1	11100000001111111100001111000011110000111000011110	42.33
97	7,0,5,6,1,6,2,4,5,1,0,1,6,4,5	11100000001111111111100000001111111100000001111111	31.04
98	7,7,6,2,3,6,7,7,5,0,3,0,7,0,2	11111111111111111110000000000111111111111111111000	25.4
99	0,3,2,1,0,3,0,6,4,5,2,0,2,7,1	11111100000000111111100000001111111000000011111110	31.04
100	5,7,2,6,6,1,5,2,3,2,0,4,1,3,7	11000000111111111111111111111111111111100000000000	25.4
101	0,7,2,2,5,5,4,4,0,1,6,0,3,4,7	11111111111111111111111111111111111111111111111111	5.64
102	1,6,6,7,4,4,7,0,0,6,7,6,7,4,4	11111111111110001111111111110001111111111110001111	25.4
103	4,3,7,3,2,1,4,5,6,4,1,0,1,6,5	11111000000000000000111111111111111100000000000000	25.4
104	2,4,3,7,6,4,7,7,2,7,7,1,2,0,0	11111111111100000000111111111111111111000000001111	28.22
105	3,6,6,1,3,0,7,0,3,1,4,3,4,7,6	11111111111111100000111111111111111111100001111111	28.22
106	4,3,2,2,6,5,3,0,7,0,3,1,5,6,5	11111111111110000001111111111111000000011111111111	28.22
107	6,0,1,3,2,4,5,1,2,3,0,4,3,3,1	11110000111111111111111100000000011111111110000000	33.86
108	4,5,5,7,3,1,4,2,7,5,3,0,6,7,1	11111111111111111000000000001111111111111111100000	25.4
109	5,2,4,3,7,5,1,4,2,4,4,3,3,0,4	10000111111110000011111000011111000001111100000000	39.51
