Complexity,Freq,Status
7.4083,15774.0,Rand
8.89,1875.0,Rand
8.89,11599.0,Rand
8.89,3703.0,Rand
9.6308,10738.0,Rand
8.1491,5399.0,Rand
7.4083,3575.0,Rand
7.4083,19021.0,Rand
8.89,56.0,Rand
7.4083,9477.0,Rand
10.3716,1899.0,Rand
7.4083,3492.0,Rand
8.89,11121.0,Rand
10.3716,5743.0,Rand
8.1491,4008.0,Rand
8.1491,8175.0,Rand
8.89,2371.0,Rand
7.4083,1975.0,Rand
8.1491,13578.0,Rand
8.89,6021.0,Rand
9.6308,4111.0,Rand
8.1491,2811.0,Rand
5.1858,2979.0,Rand
8.89,4889.0,Rand
8.1491,13106.0,Rand
8.1491,1597.0,Rand
10.3716,2932.0,Rand
6.6675,33283.0,Rand
8.1491,2986.0,Rand
8.89,4822.0,Rand
8.1491,4217.0,Rand
8.1491,41327.0,Rand
7.4083,18923.0,Rand
8.89,30888.0,Rand
8.89,23018.0,Rand
9.6308,3926.0,Rand
5.1858,3060.0,Rand
7.4083,8687.0,Rand
8.1491,4158.0,Rand
8.1491,25015.0,Rand
8.1491,4753.0,Rand
6.6675,25660.0,Rand
8.1491,6337.0,Rand
7.4083,3283.0,Rand
8.89,3141.0,Rand
7.4083,29109.0,Rand
7.4083,266.0,Rand
9.6308,2660.0,Rand
5.1858,2045.0,Rand
9.6308,10495.0,Rand
8.89,1987.0,Rand
8.89,5185.0,Rand
8.1491,44867.0,Rand
8.1491,5984.0,Rand
8.1491,716.0,Rand
7.4083,64115.0,Rand
8.89,12299.0,Rand
8.1491,2675.0,Rand
10.3716,12944.0,Rand
7.4083,2753.0,Rand
8.1491,2538.0,Rand
6.6675,7038.0,Rand
9.6308,4965.0,Rand
8.89,6112.0,Rand
8.89,14241.0,Rand
8.89,1504.0,Rand
5.9266,1324.0,Rand
9.6308,2575.0,Rand
8.89,4405.0,Rand
10.3716,15650.0,Rand
7.4083,13572.0,Rand
6.6675,6406.0,Rand
10.3716,1941.0,Rand
9.6308,12171.0,Rand
5.9266,5912.0,Rand
8.1491,1937.0,Rand
8.89,3566.0,Rand
8.89,12521.0,Rand
7.4083,3419.0,Rand
7.4083,2083.0,Rand
7.4083,17366.0,Rand
8.89,1529.0,Rand
9.6308,1596.0,Rand
8.1491,6912.0,Rand
8.1491,6273.0,Rand
10.3716,2987.0,Rand
10.3716,4068.0,Rand
8.89,6509.0,Rand
8.89,2253.0,Rand
7.4083,12213.0,Rand
7.4083,3102.0,Rand
7.4083,24642.0,Rand
8.89,2694.0,Rand
7.4083,10890.0,Rand
7.4083,4831.0,Rand
8.1491,2598.0,Rand
7.4083,6096.0,Rand
9.6308,4350.0,Rand
5.9266,2292.0,Rand
8.1491,5671.0,Rand
9.6308,4477.0,Rand
8.1491,2200.0,Rand
7.4083,2995.0,Rand
8.89,3404.0,Rand
8.89,1207.0,Rand
9.6308,44473.0,Rand
10.3716,15156.0,Rand
7.4083,27506.0,Rand
8.1491,716.0,Rand
9.6308,969.0,Rand
8.89,1235.0,Rand
9.6308,1014.0,Rand
10.3716,11209.0,Rand
7.4083,2272.0,Rand
8.89,9003.0,Rand
8.89,203.0,Rand
8.89,21632.0,Rand
7.4083,1538.0,Rand
8.89,4268.0,Rand
7.4083,4094.0,Rand
8.89,30803.0,Rand
8.1491,8612.0,Rand
8.89,2304.0,Rand
8.89,12243.0,Rand
8.1491,2558.0,Rand
7.4083,3733.0,Rand
10.3716,1788.0,Rand
7.4083,9847.0,Rand
7.4083,5412.0,Rand
8.1491,15220.0,Rand
10.3716,103.0,Rand
6.6675,5036.0,Rand
8.89,13629.0,Rand
8.89,11568.0,Rand
7.4083,4536.0,Rand
8.1491,3824.0,Rand
9.6308,11411.0,Rand
8.1491,3878.0,Rand
7.4083,3872.0,Rand
7.4083,830.0,Rand
8.1491,7936.0,Rand
7.4083,6189.0,Rand
8.1491,5923.0,Rand
7.4083,12443.0,Rand
7.4083,11450.0,Rand
8.1491,15013.0,Rand
8.89,10582.0,Rand
7.4083,4149.0,Rand
8.89,8156.0,Rand
8.1491,4089.0,Rand
8.1491,4553.0,Rand
8.1491,10000.0,Rand
6.6675,6622.0,Rand
8.89,2011.0,Rand
5.9266,5145.0,Rand
8.89,1062.0,Rand
10.3716,4543.0,Rand
8.89,3372.0,Rand
9.6308,2940.0,Rand
8.1491,2780.0,Rand
7.4083,1599.0,Rand
8.89,13124.0,Rand
6.6675,13996.0,Rand
7.4083,8819.0,Rand
7.4083,7173.0,Rand
8.1491,3734.0,Rand
5.9266,6466.0,Rand
8.89,3603.0,Rand
8.1491,2474.0,Rand
7.4083,1729.0,Rand
6.6675,1028.0,Rand
9.6308,20.0,Rand
7.4083,3324.0,Rand
8.1491,801.0,Rand
7.4083,16659.0,Rand
10.3716,12244.0,Rand
7.4083,7407.0,Rand
7.4083,5393.0,Rand
9.6308,7831.0,Rand
8.89,1478.0,Rand
8.1491,672.0,Rand
5.9266,2288.0,Rand
7.4083,3913.0,Rand
8.1491,2506.0,Rand
6.6675,8506.0,Rand
8.89,3385.0,Rand
7.4083,5907.0,Rand
8.1491,3520.0,Rand
10.3716,1658.0,Rand
8.1491,6231.0,Rand
8.89,2426.0,Rand
8.1491,4395.0,Rand
10.3716,3654.0,Rand
10.3716,2740.0,Rand
8.1491,4532.0,Rand
8.89,10808.0,Rand
8.1491,1544.0,Rand
8.1491,1348.0,Rand
8.89,2024.0,Rand
7.4083,446.0,Rand
8.89,2008.0,Rand
8.1491,1331.0,Rand
8.1491,1326.0,Rand
7.4083,6656.0,Rand
8.89,5847.0,Rand
8.89,7403.0,Rand
5.1858,2879.0,Rand
7.4083,2623.0,Rand
8.89,4928.0,Rand
5.9266,578.0,Rand
9.6308,2182.0,Rand
8.1491,6247.0,Rand
8.89,4754.0,Rand
8.1491,13329.0,Rand
8.89,1397.0,Rand
8.1491,2245.0,Rand
8.1491,3972.0,Rand
8.89,8593.0,Rand
8.1491,6095.0,Rand
7.4083,14764.0,Rand
7.4083,7025.0,Rand
8.89,1383.0,Rand
7.4083,99.0,Rand
7.4083,3793.0,Rand
7.4083,2364.0,Rand
8.1491,36.0,Rand
8.1491,2626.0,Rand
8.1491,7108.0,Rand
8.1491,7238.0,Rand
8.89,625.0,Rand
8.1491,551.0,Rand
8.89,2173.0,Rand
9.6308,3767.0,Rand
8.89,10456.0,Rand
7.4083,2520.0,Rand
6.6675,3726.0,Rand
8.1491,1128.0,Rand
8.89,1862.0,Rand
8.89,4103.0,Rand
8.1491,2479.0,Rand
8.1491,2023.0,Rand
8.1491,2743.0,Rand
7.4083,2219.0,Rand
6.6675,3451.0,Rand
8.1491,3765.0,Rand
9.6308,1250.0,Rand
8.89,1091.0,Rand
6.6675,5816.0,Rand
7.4083,4796.0,Rand
8.1491,4192.0,Rand
8.1491,744.0,Rand
8.1491,2379.0,Rand
9.6308,6748.0,Rand
9.6308,2244.0,Rand
7.4083,3986.0,Rand
8.1491,313.0,Rand
5.1858,2726.0,Rand
8.89,352.0,Rand
8.1491,1020.0,Rand
9.6308,3186.0,Rand
5.9266,5307.0,Rand
7.4083,3186.0,Rand
7.4083,3636.0,Rand
4.445,6232.0,Rand
8.1491,3776.0,Rand
7.4083,4742.0,Rand
8.1491,1230.0,Rand
8.89,8643.0,Rand
8.1491,3688.0,Rand
8.89,1594.0,Rand
5.9266,9400.0,Rand
9.6308,1777.0,Rand
10.3716,2873.0,Rand
7.4083,295.0,Rand
8.89,507.0,Rand
7.4083,2106.0,Rand
7.4083,5402.0,Rand
10.3716,6053.0,Rand
8.1491,3149.0,Rand
8.1491,1498.0,Rand
8.1491,1987.0,Rand
8.89,2468.0,Rand
8.1491,3847.0,Rand
8.1491,3134.0,Rand
7.4083,5726.0,Rand
7.4083,365.0,Rand
8.89,1855.0,Rand
8.89,1216.0,Rand
9.6308,3881.0,Rand
8.1491,2042.0,Rand
5.9266,1329.0,Rand
8.1491,4548.0,Rand
8.89,1036.0,Rand
6.6675,2331.0,Rand
9.6308,1487.0,Rand
6.6675,897.0,Rand
8.1491,6084.0,Rand
8.89,2031.0,Rand
7.4083,9597.0,Rand
9.6308,3405.0,Rand
7.4083,580.0,Rand
8.89,635.0,Rand
8.1491,8127.0,Rand
7.4083,6997.0,Rand
8.1491,3214.0,Rand
8.1491,9645.0,Rand
9.6308,885.0,Rand
8.1491,1750.0,Rand
8.89,5.0,Rand
8.1491,90.0,Rand
8.89,3314.0,Rand
7.4083,4779.0,Rand
8.1491,3208.0,Rand
10.3716,97.0,Rand
7.4083,1577.0,Rand
9.6308,2512.0,Rand
8.89,1508.0,Rand
8.1491,567.0,Rand
8.1491,1139.0,Rand
8.1491,6777.0,Rand
8.89,1347.0,Rand
8.89,2160.0,Rand
7.4083,2546.0,Rand
8.89,140.0,Rand
7.4083,646.0,Rand
8.89,601.0,Rand
6.6675,806.0,Rand
7.4083,4070.0,Rand
8.1491,2397.0,Rand
10.3716,185.0,Rand
8.89,1103.0,Rand
8.89,914.0,Rand
8.89,5594.0,Rand
10.3716,2135.0,Rand
8.1491,4358.0,Rand
5.9266,919.0,Rand
8.1491,853.0,Rand
6.6675,7104.0,Rand
8.89,2449.0,Rand
8.1491,3328.0,Rand
8.1491,2296.0,Rand
9.6308,2170.0,Rand
7.4083,7197.0,Rand
8.89,778.0,Rand
7.4083,4625.0,Rand
8.1491,927.0,Rand
7.4083,1651.0,Rand
8.1491,1406.0,Rand
8.1491,342.0,Rand
8.89,1369.0,Rand
8.89,487.0,Rand
7.4083,8642.0,Rand
8.89,585.0,Rand
8.1491,1922.0,Rand
10.3716,1048.0,Rand
5.9266,1058.0,Rand
8.1491,15617.0,Rand
8.1491,1070.0,Rand
9.6308,471.0,Rand
8.1491,2457.0,Rand
7.4083,810.0,Rand
8.89,3017.0,Rand
8.89,1118.0,Rand
8.1491,853.0,Rand
7.4083,993.0,Rand
8.89,2272.0,Rand
10.3716,25.0,Rand
10.3716,66.0,Rand
8.1491,1985.0,Rand
8.89,6519.0,Rand
9.6308,1132.0,Rand
8.1491,1201.0,Rand
8.1491,4793.0,Rand
8.1491,7469.0,Rand
9.6308,2885.0,Rand
8.1491,5006.0,Rand
10.3716,6478.0,Rand
8.1491,3646.0,Rand
10.3716,2142.0,Rand
7.4083,1423.0,Rand
7.4083,8204.0,Rand
9.6308,3172.0,Rand
8.1491,430.0,Rand
8.89,4690.0,Rand
9.6308,2277.0,Rand
7.4083,4027.0,Rand
7.4083,139.0,Rand
8.89,911.0,Rand
8.89,3320.0,Rand
8.89,467.0,Rand
7.4083,1197.0,Rand
8.1491,1014.0,Rand
10.3716,2610.0,Rand
8.89,632.0,Rand
8.89,339.0,Rand
7.4083,1747.0,Rand
8.1491,988.0,Rand
8.89,3494.0,Rand
8.1491,3991.0,Rand
8.89,268.0,Rand
8.1491,3328.0,Rand
7.4083,5233.0,Rand
7.4083,3722.0,Rand
8.1491,3994.0,Rand
8.1491,831.0,Rand
8.89,605.0,Rand
8.1491,2708.0,Rand
8.1491,1384.0,Rand
7.4083,602.0,Rand
8.1491,1276.0,Rand
8.1491,869.0,Rand
8.1491,2133.0,Rand
8.1491,284.0,Rand
8.89,1211.0,Rand
8.1491,27.0,Rand
9.6308,3881.0,Rand
10.3716,1003.0,Rand
7.4083,547.0,Rand
5.9266,2798.0,Rand
8.1491,1845.0,Rand
8.89,1412.0,Rand
10.3716,1592.0,Rand
8.89,1209.0,Rand
9.6308,2690.0,Rand
8.1491,1171.0,Rand
8.1491,539.0,Rand
7.4083,56.0,Rand
8.89,2341.0,Rand
6.6675,2031.0,Rand
8.89,909.0,Rand
7.4083,2596.0,Rand
10.3716,29.0,Rand
8.1491,1165.0,Rand
8.1491,338.0,Rand
8.1491,843.0,Rand
9.6308,768.0,Rand
8.89,6420.0,Rand
8.1491,2844.0,Rand
10.3716,3403.0,Rand
8.89,5239.0,Rand
8.89,2341.0,Rand
8.89,3817.0,Rand
9.6308,542.0,Rand
8.1491,2916.0,Rand
9.6308,6220.0,Rand
5.9266,1223.0,Rand
8.89,1178.0,Rand
8.89,1281.0,Rand
10.3716,426.0,Rand
9.6308,1132.0,Rand
8.89,2121.0,Rand
8.89,787.0,Rand
8.1491,429.0,Rand
8.89,2067.0,Rand
4.445,5645.0,Rand
8.1491,1360.0,Rand
10.3716,48.0,Rand
9.6308,783.0,Rand
8.89,491.0,Rand
9.6308,1168.0,Rand
9.6308,1599.0,Rand
9.6308,49.0,Rand
8.89,1250.0,Rand
7.4083,1773.0,Rand
8.89,1242.0,Rand
8.89,484.0,Rand
7.4083,2502.0,Rand
9.6308,2538.0,Rand
6.6675,9186.0,Rand
7.4083,210.0,Rand
8.1491,1184.0,Rand
7.4083,4221.0,Rand
7.4083,2805.0,Rand
8.1491,963.0,Rand
8.89,3588.0,Rand
10.3716,1206.0,Rand
8.89,1205.0,Rand
8.89,1943.0,Rand
7.4083,2592.0,Rand
10.3716,2978.0,Rand
8.1491,1490.0,Rand
9.6308,104.0,Rand
8.1491,67.0,Rand
8.89,2490.0,Rand
8.89,416.0,Rand
8.89,542.0,Rand
8.1491,1569.0,Rand
9.6308,2330.0,Rand
8.1491,2537.0,Rand
8.1491,668.0,Rand
7.4083,755.0,Rand
8.89,861.0,Rand
7.4083,3035.0,Rand
8.1491,476.0,Rand
8.89,1961.0,Rand
8.1491,501.0,Rand
8.89,3894.0,Rand
6.6675,732.0,Rand
8.1491,3105.0,Rand
8.1491,632.0,Rand
9.6308,900.0,Rand
7.4083,65.0,Rand
10.3716,252.0,Rand
8.1491,1576.0,Rand
8.1491,1486.0,Rand
7.4083,503.0,Rand
8.89,634.0,Rand
7.4083,879.0,Rand
7.4083,3081.0,Rand
10.3716,225.0,Rand
8.89,4023.0,Rand
8.89,365.0,Rand
8.1491,285.0,Rand
8.89,1114.0,Rand
8.89,3093.0,Rand
9.6308,1079.0,Rand
8.89,567.0,Rand
8.1491,1036.0,Rand
8.89,1666.0,Rand
8.89,2308.0,Rand
9.6308,713.0,Rand
8.1491,75.0,Rand
5.1858,1855.0,Rand
8.1491,977.0,Rand
10.3716,17.0,Rand
7.4083,1145.0,Rand
9.6308,824.0,Rand
7.4083,661.0,Rand
8.89,506.0,Rand
8.89,2234.0,Rand
8.1491,449.0,Rand
8.89,895.0,Rand
8.89,172.0,Rand
6.6675,822.0,Rand
6.6675,2527.0,Rand
7.4083,791.0,Rand
8.89,455.0,Rand
6.6675,546.0,Rand
9.6308,141.0,Rand
8.89,846.0,Rand
8.89,98.0,Rand
10.3716,3214.0,Rand
8.89,544.0,Rand
8.1491,402.0,Rand
7.4083,1238.0,Rand
8.89,95.0,Rand
8.1491,399.0,Rand
8.89,416.0,Rand
9.6308,2394.0,Rand
9.6308,97.0,Rand
6.6675,470.0,Rand
7.4083,46.0,Rand
9.6308,276.0,Rand
8.1491,950.0,Rand
8.89,662.0,Rand
8.89,413.0,Rand
8.1491,1300.0,Rand
7.4083,419.0,Rand
8.89,735.0,Rand
6.6675,2237.0,Rand
8.1491,2314.0,Rand
8.1491,1060.0,Rand
8.89,54.0,Rand
8.89,1129.0,Rand
10.3716,318.0,Rand
8.89,1665.0,Rand
8.89,1354.0,Rand
8.89,3824.0,Rand
7.4083,151.0,Rand
7.4083,1897.0,Rand
5.9266,1496.0,Rand
9.6308,1057.0,Rand
8.1491,2453.0,Rand
7.4083,3187.0,Rand
9.6308,26.0,Rand
8.89,896.0,Rand
8.89,834.0,Rand
10.3716,40.0,Rand
8.89,1461.0,Rand
6.6675,96.0,Rand
7.4083,770.0,Rand
8.1491,1275.0,Rand
8.89,311.0,Rand
8.1491,63.0,Rand
8.89,350.0,Rand
7.4083,4106.0,Rand
9.6308,908.0,Rand
7.4083,2415.0,Rand
10.3716,65.0,Rand
9.6308,627.0,Rand
7.4083,99.0,Rand
6.6675,1244.0,Rand
6.6675,1221.0,Rand
10.3716,3083.0,Rand
10.3716,805.0,Rand
8.89,608.0,Rand
8.1491,1245.0,Rand
9.6308,2772.0,Rand
8.1491,286.0,Rand
6.6675,52.0,Rand
7.4083,651.0,Rand
8.89,1296.0,Rand
8.89,914.0,Rand
8.1491,1154.0,Rand
8.1491,71.0,Rand
9.6308,1080.0,Rand
8.89,161.0,Rand
8.1491,776.0,Rand
8.89,454.0,Rand
8.1491,220.0,Rand
7.4083,453.0,Rand
7.4083,293.0,Rand
8.89,61.0,Rand
7.4083,444.0,Rand
8.1491,266.0,Rand
10.3716,2654.0,Rand
8.1491,712.0,Rand
8.1491,2405.0,Rand
7.4083,91.0,Rand
10.3716,299.0,Rand
8.1491,349.0,Rand
8.89,38.0,Rand
8.1491,450.0,Rand
5.9266,991.0,Rand
8.1491,673.0,Rand
8.1491,318.0,Rand
8.89,221.0,Rand
8.89,746.0,Rand
8.89,470.0,Rand
9.6308,1266.0,Rand
8.89,550.0,Rand
9.6308,607.0,Rand
8.1491,688.0,Rand
8.1491,87.0,Rand
9.6308,886.0,Rand
9.6308,664.0,Rand
8.1491,758.0,Rand
8.1491,343.0,Rand
8.89,405.0,Rand
8.89,423.0,Rand
8.1491,70.0,Rand
10.3716,84.0,Rand
7.4083,146.0,Rand
8.89,84.0,Rand
7.4083,428.0,Rand
8.1491,1205.0,Rand
8.1491,1516.0,Rand
8.89,77.0,Rand
8.89,437.0,Rand
8.89,538.0,Rand
8.1491,551.0,Rand
9.6308,1054.0,Rand
7.4083,480.0,Rand
10.3716,726.0,Rand
8.89,128.0,Rand
9.6308,427.0,Rand
8.1491,2236.0,Rand
8.1491,184.0,Rand
8.89,1400.0,Rand
7.4083,534.0,Rand
8.89,1489.0,Rand
8.89,1634.0,Rand
9.6308,692.0,Rand
8.89,3585.0,Rand
10.3716,197.0,Rand
7.4083,465.0,Rand
8.89,1036.0,Rand
8.1491,639.0,Rand
5.9266,510.0,Rand
7.4083,751.0,Rand
10.3716,449.0,Rand
8.89,55.0,Rand
8.1491,2135.0,Rand
8.1491,187.0,Rand
8.1491,147.0,Rand
8.1491,401.0,Rand
8.89,1823.0,Rand
8.89,404.0,Rand
8.1491,391.0,Rand
5.9266,259.0,Rand
7.4083,861.0,Rand
8.1491,928.0,Rand
7.4083,373.0,Rand
8.1491,270.0,Rand
8.89,711.0,Rand
8.89,402.0,Rand
7.4083,71.0,Rand
7.4083,221.0,Rand
8.89,95.0,Rand
8.1491,783.0,Rand
8.89,208.0,Rand
8.89,97.0,Rand
8.89,491.0,Rand
8.89,97.0,Rand
7.4083,53.0,Rand
6.6675,531.0,Rand
8.89,117.0,Rand
8.89,582.0,Rand
8.89,467.0,Rand
9.6308,238.0,Rand
8.89,840.0,Rand
8.89,382.0,Rand
10.3716,717.0,Rand
8.89,360.0,Rand
8.1491,72.0,Rand
7.4083,3134.0,Rand
8.1491,1268.0,Rand
8.1491,1872.0,Rand
8.1491,395.0,Rand
8.89,170.0,Rand
8.1491,1764.0,Rand
8.1491,510.0,Rand
7.4083,43.0,Rand
8.1491,148.0,Rand
8.1491,863.0,Rand
9.6308,111.0,Rand
8.1491,583.0,Rand
9.6308,564.0,Rand
8.1491,188.0,Rand
7.4083,628.0,Rand
9.6308,83.0,Rand
8.1491,428.0,Rand
6.6675,492.0,Rand
8.89,846.0,Rand
8.1491,216.0,Rand
7.4083,792.0,Rand
8.1491,225.0,Rand
8.89,371.0,Rand
4.445,21.0,Rand
8.1491,432.0,Rand
9.6308,776.0,Rand
8.89,1082.0,Rand
9.6308,828.0,Rand
7.4083,790.0,Rand
9.6308,444.0,Rand
8.89,943.0,Rand
7.4083,87.0,Rand
8.1491,449.0,Rand
8.89,458.0,Rand
7.4083,30.0,Rand
8.89,434.0,Rand
9.6308,74.0,Rand
8.89,1047.0,Rand
8.89,403.0,Rand
7.4083,285.0,Rand
7.4083,118.0,Rand
9.6308,33.0,Rand
9.6308,417.0,Rand
8.1491,107.0,Rand
9.6308,362.0,Rand
8.1491,158.0,Rand
8.1491,395.0,Rand
9.6308,16.0,Rand
7.4083,85.0,Rand
9.6308,204.0,Rand
8.1491,142.0,Rand
8.89,37.0,Rand
7.4083,188.0,Rand
7.4083,585.0,Rand
8.89,1012.0,Rand
9.6308,976.0,Rand
8.89,155.0,Rand
10.3716,97.0,Rand
9.6308,18.0,Rand
10.3716,335.0,Rand
10.3716,171.0,Rand
8.89,485.0,Rand
10.3716,170.0,Rand
7.4083,93.0,Rand
9.6308,223.0,Rand
7.4083,710.0,Rand
7.4083,364.0,Rand
9.6308,405.0,Rand
9.6308,1021.0,Rand
8.89,98.0,Rand
8.1491,90.0,Rand
8.89,107.0,Rand
7.4083,106.0,Rand
8.89,128.0,Rand
8.89,210.0,Rand
8.89,74.0,Rand
8.89,258.0,Rand
8.89,557.0,Rand
9.6308,950.0,Rand
8.1491,170.0,Rand
8.1491,340.0,Rand
8.89,333.0,Rand
8.1491,78.0,Rand
9.6308,661.0,Rand
8.89,297.0,Rand
8.1491,24.0,Rand
8.89,113.0,Rand
9.6308,249.0,Rand
8.89,322.0,Rand
8.89,106.0,Rand
8.89,23.0,Rand
7.4083,260.0,Rand
8.1491,237.0,Rand
8.89,85.0,Rand
8.1491,157.0,Rand
6.6675,280.0,Rand
8.1491,57.0,Rand
7.4083,76.0,Rand
7.4083,353.0,Rand
8.89,220.0,Rand
8.1491,116.0,Rand
8.89,57.0,Rand
8.89,190.0,Rand
9.6308,6.0,Rand
8.1491,391.0,Rand
8.89,130.0,Rand
10.3716,39.0,Rand
6.6675,11.0,Rand
8.89,142.0,Rand
8.89,63.0,Rand
8.89,425.0,Rand
8.89,82.0,Rand
10.3716,15.0,Rand
6.6675,405.0,Rand
7.4083,547.0,Rand
7.4083,421.0,Rand
9.6308,85.0,Rand
8.89,68.0,Rand
8.89,234.0,Rand
8.1491,206.0,Rand
8.89,269.0,Rand
8.89,347.0,Rand
8.1491,319.0,Rand
10.3716,59.0,Rand
8.1491,77.0,Rand
8.1491,248.0,Rand
7.4083,848.0,Rand
9.6308,256.0,Rand
9.6308,49.0,Rand
8.89,97.0,Rand
10.3716,231.0,Rand
10.3716,53.0,Rand
8.1491,255.0,Rand
7.4083,279.0,Rand
8.89,27.0,Rand
6.6675,93.0,Rand
7.4083,6.0,Rand
7.4083,354.0,Rand
8.89,47.0,Rand
7.4083,44.0,Rand
8.89,73.0,Rand
8.1491,29.0,Rand
8.89,86.0,Rand
8.89,39.0,Rand
9.6308,87.0,Rand
7.4083,31.0,Rand
8.1491,70.0,Rand
8.89,22.0,Rand
9.6308,219.0,Rand
9.6308,59.0,Rand
8.89,97.0,Rand
8.89,85.0,Rand
9.6308,44.0,Rand
8.89,35.0,Rand
9.6308,45.0,Rand
8.89,63.0,Rand
8.89,106.0,Rand
8.89,356.0,Rand
10.3716,8.0,Rand
8.89,38.0,Rand
5.9266,12.0,Rand
7.4083,120.0,Rand
8.89,41.0,Rand
6.6675,153.0,Rand
6.6675,46.0,Rand
8.89,286.0,Rand
8.1491,24.0,Rand
8.89,269.0,Rand
6.6675,101.0,Rand
9.6308,19.0,Rand
8.89,461.0,Rand
9.6308,45.0,Rand
8.89,55.0,Rand
8.1491,76.0,Rand
10.3716,88.0,Rand
7.4083,171.0,Rand
7.4083,183.0,Rand
8.1491,43.0,Rand
8.89,244.0,Rand
8.1491,185.0,Rand
10.3716,75.0,Rand
10.3716,18.0,Rand
8.1491,58.0,Rand
8.89,135.0,Rand
9.6308,31.0,Rand
7.4083,591.0,Rand
8.89,4.0,Rand
9.6308,29.0,Rand
9.6308,229.0,Rand
8.89,165.0,Rand
8.89,64.0,Rand
9.6308,44.0,Rand
8.1491,81.0,Rand
7.4083,266.0,Rand
8.1491,61.0,Rand
10.3716,97.0,Rand
8.1491,104.0,Rand
8.1491,112.0,Rand
10.3716,85.0,Rand
9.6308,90.0,Rand
8.1491,193.0,Rand
8.89,115.0,Rand
8.1491,121.0,Rand
8.1491,66.0,Rand
8.1491,128.0,Rand
10.3716,49.0,Rand
8.89,67.0,Rand
9.6308,271.0,Rand
10.3716,149.0,Rand
8.89,320.0,Rand
9.6308,19.0,Rand
8.89,36.0,Rand
6.6675,77.0,Rand
10.3716,81.0,Rand
9.6308,82.0,Rand
8.89,90.0,Rand
8.89,102.0,Rand
4.445,14.0,Rand
9.6308,47.0,Rand
6.6675,39.0,Rand
8.89,32.0,Rand
8.89,244.0,Rand
8.1491,74.0,Rand
10.3716,42.0,Rand
8.1491,4.0,Rand
8.1491,40.0,Rand
10.3716,211.0,Rand
9.6308,38.0,Rand
8.1491,30.0,Rand
7.4083,125.0,Rand
8.1491,146.0,Rand
7.4083,31.0,Rand
8.1491,58.0,Rand
7.4083,107.0,Rand
6.6675,4.0,Rand
10.3716,68.0,Rand
8.1491,78.0,Rand
8.1491,33.0,Rand
7.4083,25.0,Rand
8.89,31.0,Rand
9.6308,14.0,Rand
9.6308,165.0,Rand
8.89,58.0,Rand
7.4083,108.0,Rand
7.4083,20.0,Rand
6.6675,20.0,Rand
8.1491,26.0,Rand
8.89,66.0,Rand
9.6308,109.0,Rand
7.4083,55.0,Rand
8.89,170.0,Rand
10.3716,65.0,Rand
7.4083,9.0,Rand
10.3716,55.0,Rand
7.4083,159.0,Rand
8.89,44.0,Rand
9.6308,3.0,Rand
8.89,59.0,Rand
8.89,99.0,Rand
8.89,95.0,Rand
8.1491,23.0,Rand
7.4083,167.0,Rand
8.89,97.0,Rand
8.1491,10.0,Rand
8.89,65.0,Rand
8.89,65.0,Rand
7.4083,10.0,Rand
7.4083,23.0,Rand
9.6308,4.0,Rand
7.4083,208.0,Rand
8.89,42.0,Rand
8.89,62.0,Rand
8.89,33.0,Rand
8.1491,20.0,Rand
9.6308,55.0,Rand
7.4083,52.0,Rand
9.6308,39.0,Rand
10.3716,62.0,Rand
8.89,52.0,Rand
8.1491,72.0,Rand
9.6308,6.0,Rand
9.6308,76.0,Rand
8.1491,85.0,Rand
8.89,20.0,Rand
9.6308,52.0,Rand
9.6308,68.0,Rand
8.1491,67.0,Rand
8.1491,96.0,Rand
10.3716,13.0,Rand
8.89,58.0,Rand
8.1491,21.0,Rand
9.6308,16.0,Rand
7.4083,19.0,Rand
9.6308,68.0,Rand
8.1491,31.0,Rand
8.1491,8.0,Rand
8.89,29.0,Rand
8.1491,13.0,Rand
8.89,38.0,Rand
9.6308,41.0,Rand
10.3716,61.0,Rand
10.3716,28.0,Rand
7.4083,32.0,Rand
7.4083,67.0,Rand
8.1491,16.0,Rand
8.1491,35.0,Rand
10.3716,80.0,Rand
10.3716,70.0,Rand
8.1491,73.0,Rand
7.4083,75.0,Rand
8.89,9.0,Rand
8.89,39.0,Rand
9.6308,21.0,Rand
9.6308,60.0,Rand
9.6308,7.0,Rand
8.89,2.0,Rand
10.3716,21.0,Rand
9.6308,12.0,Rand
7.4083,56.0,Rand
7.4083,16.0,Rand
8.1491,24.0,Rand
8.89,54.0,Rand
9.6308,19.0,Rand
9.6308,2.0,Rand
8.1491,26.0,Rand
8.89,46.0,Rand
8.1491,1.0,Rand
9.6308,103.0,Rand
7.4083,50.0,Rand
7.4083,24.0,Rand
8.1491,10.0,Rand
8.1491,60.0,Rand
8.1491,70.0,Rand
8.89,15.0,Rand
8.1491,31.0,Rand
8.1491,32.0,Rand
8.89,8.0,Rand
9.6308,36.0,Rand
10.3716,15.0,Rand
7.4083,16.0,Rand
8.89,10.0,Rand
8.89,10.0,Rand
9.6308,87.0,Rand
6.6675,81.0,Rand
9.6308,20.0,Rand
9.6308,17.0,Rand
8.89,13.0,Rand
9.6308,13.0,Rand
8.1491,6.0,Rand
9.6308,5.0,Rand
8.1491,14.0,Rand
8.89,10.0,Rand
9.6308,36.0,Rand
9.6308,57.0,Rand
9.6308,16.0,Rand
8.1491,35.0,Rand
8.89,12.0,Rand
8.89,31.0,Rand
