file_number	genotype_raw	phenotype_binary	complexity_entropy
1	6,5,2,3,0,1,2,6,6,2,0,1,7,6,0	11111111111111111000000000000011111111111111111111	22.58
2	4,2,0,0,1,5,7,4,0,4,0,7,4,0,5	11110000001111111111111111111111111111111100000000	25.4
14	1,2,2,2,7,3,0,2,6,5,5,5,3,2,6	11000011111111111111111000000000011111111110000000	33.86
15	7,5,1,3,7,0,6,2,7,1,4,2,6,1,4	11111110000000000000111111111111110000000000000111	28.22
19	1,6,1,5,5,1,2,5,0,3,6,4,4,2,7	11111111100000011111111111111111000000011111111111	28.22
20	0,0,2,2,4,5,2,1,1,5,1,7,1,0,1	11100000011111111111111111111111111111111110000000	25.4
21	7,5,6,2,4,6,4,7,0,5,7,6,2,6,7	11111111111111111000001111111111111111111111111110	25.4
34	6,1,6,5,1,2,0,0,4,6,5,3,7,5,4	11000001111111000001111100000111110000001111100000	36.69
35	6,2,1,4,5,3,1,4,3,5,7,4,6,3,5	11100000111111110000001111100000011111000001111110	39.51
41	0,1,1,2,0,6,4,5,0,1,6,1,7,0,6	11111111111111111111111111000000000111111111111111	22.58
42	4,4,1,6,7,4,7,5,6,4,0,4,4,7,6	11110000000000111111111111111111111111111111111111	22.58
44	1,4,4,3,5,1,1,0,3,3,2,4,7,4,7	11100000011111111111000000111111111100000011111111	33.86
56	2,5,1,2,1,0,4,2,5,2,3,6,6,0,2	11110000011111111111100000111111111111000001111111	28.22
57	4,6,1,2,5,1,7,1,7,1,5,5,7,5,7	11111111100000011111111111111100000011111111111111	25.4
61	3,0,3,4,1,6,6,7,6,7,5,5,3,6,1	11111111100000111111111111111111100000111111111111	28.22
64	1,0,0,7,6,0,7,5,7,7,2,5,1,3,3	11100000000011111111111111111111111111111111111111	22.58
67	1,7,6,2,7,1,0,5,1,3,5,6,0,5,6	11111000001111111111111111111111111111111111111111	22.58
70	1,4,5,7,1,0,4,1,2,3,5,6,5,5,7	11111110000111111111110000011111111110000011111111	33.86
85	6,6,0,6,5,2,7,1,4,1,1,1,3,4,4	11111111111111111110000000000000000000111111111111	22.58
88	1,1,7,7,7,3,3,0,5,0,4,1,4,1,3	11111111111111111110000000000001111111111111111111	22.58
92	0,5,4,3,2,4,4,4,6,0,6,2,2,2,1	11111111111111111111111111111111111111111111111111	5.64
93	3,6,7,1,3,2,0,7,2,4,6,5,3,2,3	11111000011111111111100000111111111110000111111111	33.86
95	5,4,0,6,1,4,2,5,1,6,6,2,2,5,0	11111111111111111111111111111111111100000000001111	22.58
96	6,7,0,0,5,1,5,0,0,7,7,2,1,4,1	11111111111111111111111111111111111111111111111111	5.64
109	5,6,3,0,4,5,0,4,2,4,2,3,7,4,0	11111111111111100000111111111111100000111111111110	31.04
112	6,5,1,1,6,3,5,2,5,5,5,6,4,3,5	11100000011111111111111110001111100001111100001111	36.69
113	7,5,7,5,7,4,2,7,1,3,7,6,0,5,0	11111111111111111111111111111111111111111111100000	16.93
119	1,4,5,5,6,5,0,2,0,7,5,4,0,5,1	11111111111110000001111111111111111111111111111111	22.58
