file_number	genotype_raw	phenotype_binary	complexity_entropy
4	1,3,4,5,0,4,2,4,5,3,1,0,4,1,6	11110000000000000011111111111000000000011111111100	36.69
6	4,7,6,1,3,1,4,3,5,7,4,5,2,7,7	11110000001111111111111111111111000000111111111111	28.22
10	0,6,4,5,5,3,0,3,3,4,3,2,7,6,1	11111111000000111111110000001111111100000011111111	22.58
16	7,2,1,2,7,2,1,2,1,0,4,6,6,2,2	11111111111100000011111111111111111000000111111111	28.22
17	6,7,0,1,7,3,0,7,2,6,1,5,5,1,2	11111000000000000000000001111111111111000000000000	28.22
23	6,1,6,6,0,4,7,2,5,3,6,3,2,7,3	11111111111111111111111000000001111111111111111111	22.58
29	5,1,0,6,6,6,2,4,7,2,1,6,4,3,2	11100000011111111111111111100000000000001111111111	31.04
30	6,7,0,2,6,6,6,1,2,4,7,3,7,6,2	11111111111111111111111111111111100000000111111111	22.58
47	2,1,0,1,0,2,5,1,2,0,0,3,7,5,1	11111111111111111111111111111111111100000000111111	22.58
49	2,2,3,1,7,1,0,2,5,7,0,6,1,1,5	11000000000011111111111111111111111111111111111111	22.58
50	7,4,2,0,6,3,2,1,1,1,5,0,2,4,4	11111111111111111111111111111111111111111111111111	5.64
53	5,0,7,5,6,3,7,0,0,1,5,0,2,0,2	11111111111111111111111111111111111111111111111111	5.64
58	5,0,6,0,1,4,6,2,5,0,2,4,2,2,1	11111111111111111111111000000001111111111111111111	22.58
74	5,2,0,0,5,2,4,2,1,2,6,2,0,6,0	11111111111111111111111111111111111111111111111111	5.64
76	1,5,2,2,7,6,4,7,6,1,0,0,6,1,1	11111111111111000000000000000000000000111111111111	22.58
86	5,1,7,7,5,7,2,2,1,7,3,1,1,0,0	11111111100000000000000111111111111111111111111111	22.58
98	4,7,3,7,2,4,0,7,1,2,1,0,2,0,1	11111111000000000000000000011111111111111111111000	28.22
101	0,6,6,2,0,0,6,4,2,1,3,4,4,5,7	11111111111111111000000011111111111111100000001111	28.22
102	4,5,7,7,4,3,4,5,4,6,7,5,5,1,3	11100000111111111100000111111111110000011111111110	33.86
103	4,3,7,3,6,1,2,6,6,6,2,0,3,6,4	11111110000000000000000000000001111111111111100000	28.22
105	1,6,3,1,0,0,5,1,0,4,0,2,5,7,7	11111111111111110000000001111111111111111111111000	28.22
108	4,1,5,7,4,2,1,3,7,4,5,6,6,6,2	11100001111111110000111100001111100001111000011111	36.69
110	1,7,7,7,7,6,0,1,4,3,5,0,1,5,4	11111111100000000000000000111111111111111111111100	28.22
111	7,7,6,1,2,3,7,2,6,2,3,7,2,0,2	11110000011111111111111111111111000001111111111111	28.22
120	0,4,4,6,3,7,7,1,2,7,1,7,3,6,6	11110000011111111111111111000001111111111111111000	31.04
122	2,7,1,2,6,7,3,6,0,2,7,1,7,1,7	11111111111111111111111111111000000000001111111111	22.58
123	7,3,4,1,0,6,4,3,6,0,6,0,3,2,6	11111111111111111111111111111111111111111111100000	16.93
130	4,5,7,4,5,6,7,3,1,7,1,3,6,3,1	11111111111111000000011111111111111111110000000111	28.22
135	0,3,0,4,7,0,7,0,4,1,3,4,4,0,0	11111111111111000000001111111111111111111111111000	28.22
161	2,6,4,4,4,6,4,7,2,0,4,1,0,7,1	11111111111111111111111111111111111111111111111111	5.64
175	7,0,5,4,4,5,4,0,0,2,7,7,3,3,1	11111111111111111111111111111111111111111111111111	5.64
187	4,5,7,1,6,3,2,4,3,4,5,1,6,1,6	11111000000000001111111110000000000111111111000000	31.04
188	4,0,0,3,1,7,1,5,4,5,7,0,6,7,3	11111111111111111111000000000000000000000000000000	16.93
190	0,3,4,7,7,3,3,7,6,4,6,3,4,6,5	11111100000001111111111110000001111111111110000000	28.22
200	2,5,4,0,7,0,0,3,1,6,3,4,4,6,6	11111000000011111111111111000000111111111111110000	31.04
