file_number	genotype_raw	phenotype_binary	complexity_entropy
3	0,0,4,5,4,3,4,0,0,4,2,7,5,4,6	11111111000011111111111100001111111111111000011111	33.86
5	3,3,6,7,6,6,4,6,7,2,3,6,7,7,7	11110000011111111110000111111111100000111111111100	33.86
9	1,2,2,4,4,2,5,5,2,0,0,0,7,3,7	11111111111111111111111111110000000000000000000000	16.93
11	4,5,3,1,2,5,7,3,3,6,2,4,6,1,6	11100000001111111111110000000111111111111000000111	31.04
12	7,5,0,5,7,4,2,5,1,1,0,2,6,5,6	11111111100000000000001111111111111111111111111111	22.58
13	5,6,0,6,7,6,5,2,2,1,5,2,7,6,7	11111111111111111111111111111111000000000011111111	22.58
24	2,1,2,5,6,0,2,2,4,4,6,6,2,4,4	11100000011111111111111111111111111100000001111111	28.22
38	0,1,2,6,0,3,5,6,1,3,7,2,0,6,3	11111111111111111111111111111111111111111111111111	5.64
48	5,2,3,7,2,2,3,2,7,3,7,3,7,2,6	11100000001111110000111100000111100001111000011110	42.33
52	2,7,0,6,6,2,2,2,2,1,4,2,0,7,6	11111111111111111110000000000000001111111111111111	22.58
55	4,6,1,1,3,3,2,5,1,7,0,7,4,7,5	11110000001111111111111111111111111111111111100000	25.4
59	5,2,4,7,3,1,5,2,4,3,6,2,6,6,6	11111111111111000000000011111111111111111100000000	28.22
60	7,3,5,5,4,2,7,6,2,4,0,1,6,5,3	11111111111111100000000000000001111111111111111111	22.58
62	6,4,5,1,6,7,5,4,2,3,3,3,6,5,2	11111111111111111111110000000111111111111111111111	22.58
65	1,3,2,0,5,1,6,0,1,4,6,3,2,4,3	11111111111111111111111111111111111000000000111111	22.58
68	0,5,5,3,2,0,7,2,1,3,6,7,0,7,2	11111111111111111111111111111111111111111111111111	5.64
75	7,5,3,2,6,3,0,1,1,7,3,6,2,3,3	11110000000000111111111111111111100000000000000011	31.04
80	5,0,1,7,2,1,1,0,4,1,7,0,7,0,5	11111111111111111111111111111111111111111111111111	5.64
82	3,6,1,7,6,7,1,1,6,4,4,7,3,2,4	11000011111111111111111000000000001111111111100000	33.86
87	1,3,2,6,5,3,2,7,6,7,1,1,7,2,1	11110000000000000111111111100000011111110000001111	36.69
89	7,2,7,5,3,5,2,0,5,4,2,5,3,5,4	11100000011111111111111111100000000011111111110000	33.86
97	4,1,6,6,3,5,0,4,4,5,0,6,7,4,5	11000001111111111111111111111111000000000000000000	25.4
99	3,6,2,0,0,0,5,3,7,1,3,7,2,1,2	11111100000111111111111111111111000001111111111111	28.22
100	5,7,5,1,1,0,5,5,2,6,3,4,6,3,2	11111111100000001111111111111100000011111111111111	28.22
104	5,1,2,7,0,4,7,7,0,0,7,5,1,6,7	11111111111111111111111111111111111111111111111111	5.64
106	7,5,3,7,6,4,6,1,2,7,4,7,5,5,2	11111110000011111111111111100000111111111111111100	31.04
107	2,0,7,1,0,1,7,2,3,0,6,4,3,3,7	11111111111111111111111111111000000001111111111111	22.58
116	5,3,1,2,7,2,6,3,7,4,7,0,3,5,4	11111111111111111111111111111111100000000000000000	16.93
117	3,4,4,3,5,0,7,0,4,2,2,5,3,0,0	11111111000000011111111111111111111111000000001111	28.22
121	2,1,6,7,2,5,2,4,6,2,3,4,6,7,6	11110000001111111110000001111111110000011111111110	33.86
125	6,7,7,1,7,5,2,3,6,7,5,0,5,4,4	11111111100000000000000000001111111111100000000000	28.22
