file_number	genotype_raw	phenotype_binary	complexity_entropy
7	4,3,4,4,6,7,7,5,1,7,1,3,6,1,3	11111100000000111111111111111100000000011111111111	28.22
22	2,2,1,3,5,7,1,5,4,1,0,7,6,4,6	11100000111111111111111111111111111111100000000000	25.4
25	0,6,7,4,3,1,0,3,3,7,2,0,7,5,6	11110000000000011111100000000000111110000000000011	33.86
26	2,7,4,7,6,6,0,3,2,2,4,1,6,3,1	11111111111111000000001111111111000000011111111100	33.86
27	1,7,7,4,0,6,6,1,5,3,3,6,2,3,3	11111100001111111111100000111111111100000111111111	31.04
28	1,1,5,4,3,1,6,0,3,3,7,6,1,1,0	11111111111111111111000001111111111111111111111111	22.58
32	0,0,7,7,2,2,6,7,0,7,0,5,4,2,7	11111000000111111111111111111111100000011111111111	28.22
39	4,2,4,6,2,5,6,3,0,4,3,7,0,3,0	11111111111111111111111111111111111111111111111000	16.93
40	2,5,6,2,1,2,6,2,7,6,4,6,1,5,2	11111100000111111111111111111111110000001111111111	28.22
51	6,4,0,0,0,7,0,7,1,3,1,1,6,6,1	11111111111111110000000000000011111111111000000000	25.4
66	2,0,7,0,0,0,5,0,5,6,4,6,7,7,5	11111000011111100001111111000011111110000111111000	33.86
69	2,0,4,5,4,4,0,1,5,1,0,3,4,1,1	11100000000011111111111111111111111111000000000000	25.4
72	6,7,7,7,4,0,1,5,3,5,1,5,7,6,1	11111000000111111111111111000000111111111111111100	31.04
73	6,1,2,6,2,1,6,0,7,1,7,7,7,7,3	11111111111111110000011111111111111111111100000111	28.22
77	6,6,7,3,2,5,1,4,7,0,6,1,2,2,4	11111111111110000000000001111111111111111111100000	28.22
79	6,7,7,2,3,1,0,5,2,6,6,3,6,3,4	11110000001111111110000001111111100000011111111000	33.86
81	6,7,1,0,6,2,3,3,1,1,2,5,5,3,7	11111111000000011111111111111111110000001111111111	28.22
90	6,3,3,6,7,4,6,4,2,0,0,5,7,0,1	11111111100000001111111111111111111111111110000011	31.04
156	6,2,2,1,0,5,5,7,5,5,5,5,1,4,1	11111111000000111111111111111111111111111111000001	28.22
159	4,7,3,0,0,7,1,5,0,5,5,3,7,3,1	11111111111111111111111111111111111111111111111110	14.11
162	3,7,6,5,4,3,4,7,4,7,7,2,6,6,5	11111111100000000111111111111000000000111111111111	28.22
164	4,5,3,4,6,1,1,4,6,2,4,5,6,0,0	11110000011111111110000111110000111110000111110000	33.86
165	6,4,6,1,4,5,4,7,4,7,0,6,3,7,5	11100000001111111111111111111111111111111111111100	28.22
166	1,2,6,7,6,1,3,4,4,3,6,3,5,4,3	11111111110000000111111111111110000000011111111111	28.22
167	0,5,6,4,4,5,3,0,0,7,6,6,7,2,5	11111111000111111111000111111110000111111110001111	33.86
169	7,7,6,7,3,4,5,0,7,1,6,2,7,3,0	11111111111111111111111111111111111111111111111111	5.64
171	0,3,0,2,7,7,7,1,4,2,0,6,4,6,7	11111000000011111111111111111111111111111111100000	28.22
172	0,1,5,3,4,0,2,6,5,2,3,7,4,1,6	11000001111111111111000001111111111110000011111111	33.86
173	7,2,1,3,5,5,5,5,2,0,0,6,7,1,0	11111111111111110000001111111111111111111111111111	22.58
177	1,6,4,2,6,1,5,3,4,6,5,5,5,7,3	11111111100000011111111111111000000111111111111111	25.4
181	3,4,4,7,3,2,7,6,0,2,0,4,3,2,4	11111111111100000000111111111111111111111111111111	22.58
182	2,1,0,2,1,0,2,0,7,6,5,6,3,2,2	11000001111111111111110000000001111111110000000000	33.86
186	3,2,7,0,5,4,7,5,5,7,1,1,2,2,4	11111000000000000000001111111111111111111111110000	28.22
