file_number	genotype_raw	phenotype_binary	complexity_entropy
4	1,3,4,5,0,1,6,4,5,3,1,0,4,1,7	11111100000000000000000011111111110000000000000000	28.22
6	4,7,6,0,3,1,4,3,5,7,3,5,2,1,7	11100000001111111111111111111111100000001111111111	28.22
10	0,5,4,5,5,5,0,3,3,3,3,2,7,6,1	11111111100000111111110000011111111000001111111000	28.22
16	7,2,1,2,7,2,4,2,6,0,4,0,6,2,2	11111111111111111111111111111111111111111111111111	5.64
17	6,7,0,3,2,3,0,7,2,3,1,5,5,1,2	11110000000000000000000111111111111000000000000111	31.04
23	6,5,6,6,0,4,7,0,5,3,6,1,2,7,3	11111111111111111111111111111111111111111111111000	16.93
29	5,5,0,6,6,6,2,4,7,0,7,6,4,3,2	11111111110000001111111111111000001111100000111110	36.69
30	6,7,0,1,6,5,5,1,2,4,7,3,7,6,2	11111111111111111111111111111100000000111111111111	22.58
47	2,1,0,5,0,2,5,3,2,0,0,3,7,3,1	11111111111111111111111111000000001111111111111111	22.58
49	2,2,3,1,6,0,1,2,5,7,0,6,1,1,5	11000000000111111111111111111111111111111111111111	22.58
50	3,4,0,0,6,3,2,1,1,1,5,0,2,4,4	11111111111111111111111111111111111111111111111111	5.64
53	5,0,7,5,6,3,1,1,0,1,5,0,2,3,2	11111111111111111111111111111111111111111111111111	5.64
58	7,0,6,0,1,4,6,2,5,1,2,4,2,4,1	11111111111111111110000000011111111111111111111111	22.58
74	5,2,0,6,5,2,4,2,1,7,3,2,0,6,0	11111111111111111111111111111111111111100000000000	16.93
76	1,5,5,2,7,6,4,7,6,1,0,0,6,1,6	11111100000000000000000000000111111111111111110000	28.22
86	5,1,6,7,5,0,2,6,1,7,3,1,1,0,0	11111111100000000000000000011111111111111111111111	22.58
98	7,7,3,7,2,4,0,3,1,2,1,0,2,0,2	11111100000000000000000011111111111111111111110000	28.22
101	0,7,6,2,0,0,6,4,2,2,3,0,4,5,7	11111111111111111111111111111111111111111111111111	5.64
102	4,5,7,7,4,3,4,5,0,6,4,5,5,1,3	11111110000011111111111110000011111111111110000011	28.22
103	4,4,7,3,7,1,2,6,6,5,2,0,3,6,4	11111111000000000000000000000000011111111111111000	28.22
105	1,6,3,1,0,0,5,0,4,4,0,2,5,7,7	11111100000000000111111111111111111110000000000011	28.22
108	4,1,5,7,4,2,1,3,7,4,3,6,6,1,2	11000011111111110000000111111100000001111111000000	33.86
110	1,7,7,7,7,6,5,1,0,3,5,0,1,5,5	11111111111111111111111111111111111111111111111111	5.64
111	7,2,6,1,2,3,7,5,6,2,3,7,2,3,2	11111110000011111111111111111111111100000111111111	28.22
120	0,4,4,6,3,6,7,1,2,7,3,7,3,6,1	11111111111111000011111111111111111000011111111111	28.22
122	2,7,1,2,5,7,3,6,0,2,7,1,7,1,7	11111111111111111111111111111000000000011111111111	22.58
123	7,3,4,6,0,4,4,3,6,0,6,4,3,2,6	11111111110000001111111111111111110000001111111111	28.22
130	4,5,7,4,5,6,7,0,1,2,1,3,6,5,1	11111111111111111111111111111111111111111110000000	16.93
135	0,3,3,4,4,0,7,0,4,1,3,4,4,0,0	11111111111111100000000111111111111111111111000000	28.22
161	2,6,4,4,4,6,4,3,2,0,4,1,2,7,6	11111111111111111111111111111111111111111111111111	5.64
175	7,0,0,4,4,5,4,0,1,2,7,7,3,1,1	11111110000011111111111111111110000000000111111111	31.04
187	4,5,7,1,6,3,2,0,3,4,5,1,6,3,0	11111111111111111111111111111111111111111100000000	16.93
188	4,0,1,3,1,7,1,5,4,5,7,0,3,7,5	11111111111111000000000000000000000111111111111111	22.58
190	0,3,4,3,7,3,3,7,6,4,6,3,4,5,2	11111111110000000111111111111110000000111111111111	28.22
200	2,5,4,0,7,0,0,0,1,6,3,5,4,6,6	11111000001111111111111110000011111111111111000000	31.04
205	4,7,7,6,1,5,1,0,3,7,1,6,7,7,0	11111100001111111111000011111111100001111111110001	33.86
209	0,6,1,4,5,1,1,6,6,4,2,4,6,2,6	11000000111111111111100001111110000011111000001111	39.51
217	0,6,7,6,3,4,3,2,6,5,3,0,5,4,6	11111110000000000000011111111000000000000001111111	22.58
219	5,0,0,4,2,6,4,7,1,3,3,4,7,5,0	11111111111111111111111111111111111111110000001111	22.58
224	4,7,6,1,4,2,7,6,7,6,7,3,3,6,0	11111111111111111111111111111111111111111111000000	16.93
226	6,2,1,1,1,5,7,0,0,1,7,0,0,6,2	11111111111111111111111111111111111111111111111111	5.64
232	4,5,5,4,1,3,5,2,3,7,3,2,0,4,6	11111100000000000011111111111111111111111111111111	22.58
236	5,1,1,4,3,3,7,6,5,0,6,1,4,7,2	11111111111111111111111111111111111111111111111111	5.64
237	6,0,7,2,4,1,7,2,5,5,7,2,4,5,7	11111111110000000000111111111111111111000000000001	28.22
241	1,2,3,0,5,6,5,0,2,4,5,1,6,3,6	11111111111111111000000000001111111111111111100000	25.4
242	4,4,0,0,6,4,1,1,6,6,1,1,2,2,5	11100000000000000001111111111111111111111111000000	28.22
245	3,0,3,7,5,2,3,5,0,6,5,1,7,2,5	11111111111111110000000000001111111111111111110000	28.22
247	4,3,5,1,4,5,6,4,2,5,6,3,2,6,0	11111111111111111111111111111111111111111111111111	5.64
250	2,4,4,7,2,1,6,3,0,6,1,1,4,4,0	11111111111111111111111111111111111111111111111111	5.64
257	7,2,7,2,1,7,4,6,7,1,2,2,7,7,1	11111111111111111111111111100000000111111111111111	22.58
258	5,6,7,0,3,2,2,6,0,2,2,2,5,1,1	11111111111111111111111111111111100000000011111111	22.58
260	5,3,0,0,4,2,0,7,2,0,3,0,0,6,2	11111111111111111111111111111111111111111111111111	5.64
261	3,0,1,2,3,0,7,3,1,4,4,2,3,3,3	11111111111111111111111100000000000001111111111111	22.58
