file_number	genotype_raw	phenotype_binary	complexity_entropy
8	6,3,1,3,2,4,0,6,0,1,4,7,4,2,5	11111000001111111111100000000011111111000000000111	36.69
18	4,5,7,5,5,5,6,6,1,0,2,1,0,0,0	11111111111111111111111111111111111111111111111111	5.64
31	6,6,4,4,5,7,4,0,5,0,3,6,1,1,2	11111111000000011111111111111111111111111111111111	22.58
33	4,0,1,6,5,1,7,2,1,7,0,4,4,0,2	11000000000111111111111111111111111111111000000000	25.4
36	0,3,6,2,1,4,7,2,5,0,7,7,5,7,2	11111111111111111111111111111111111111111111111111	5.64
37	3,5,4,2,0,2,5,4,2,0,4,5,2,6,3	11111111111111111111111111111111111111111111111111	5.64
43	7,0,1,0,4,1,5,7,1,6,0,4,5,7,6	11111100000000011111111111111111111111111111111111	22.58
45	4,5,4,3,2,7,4,1,1,6,1,3,0,6,0	11111111111111111111111111110000000001111111111111	22.58
46	6,5,7,6,1,6,5,2,2,4,1,1,4,1,1	11111111111100000000000011111111111111111000000000	28.22
54	6,7,3,4,4,1,4,6,4,4,7,2,6,2,5	11111110000000001111111111110000000000111111111110	31.04
63	3,0,2,2,1,7,4,4,5,0,2,5,3,5,0	11111111111111111111111111111111111111111111111111	5.64
71	5,1,1,3,3,3,7,4,4,6,3,6,0,5,3	11111000000011111111111111111111111111111111111111	22.58
78	7,0,0,6,5,1,2,2,6,7,3,4,0,4,7	11111111111111111111111111111111111111111111111111	5.64
83	5,7,1,6,7,4,0,7,1,1,3,7,4,6,7	11110000011111111111111000000001111111100000000011	39.51
84	1,4,4,4,1,5,6,1,2,5,4,5,1,2,1	11111111111100000111111111111111111111111000001111	28.22
91	0,2,3,6,3,4,7,6,6,2,0,3,5,0,5	11100000000011111111111111111111111111110000000001	28.22
94	6,2,1,5,6,3,3,6,5,6,0,3,0,0,5	11111100000000000111111111111111111111111111111111	22.58
114	4,2,1,5,5,1,4,5,7,0,0,2,1,0,5	11110000000000000000011111111111111111111111111111	22.58
115	2,3,4,0,5,2,7,0,1,6,6,2,2,5,5	11111111111111111111111111111100000000000011111111	22.58
118	7,5,0,4,3,1,2,5,1,4,0,6,4,3,4	11100000001111111111111111111111111111111110000000	25.4
126	7,5,4,0,0,7,0,2,7,1,0,3,6,1,7	11100000000111111111111111111111111111000000000000	25.4
128	1,1,2,0,2,1,5,5,4,4,5,2,4,6,7	11111111110000000000111111111111111100000000001111	28.22
129	2,0,4,3,6,3,2,2,2,1,6,0,1,1,4	11111111111111111111111111111000000000000000000000	16.93
131	2,1,0,3,1,1,7,4,2,2,5,7,5,0,6	11100000111111111110000011111000001111110000011111	36.69
133	5,4,0,4,1,2,6,2,6,3,2,2,1,0,6	11000000000011111111111111111111111111111111000000	28.22
134	5,6,3,2,5,2,4,4,3,7,5,0,6,3,4	11111111111111111000000000000000000000011111111111	22.58
