file_number	genotype_raw	phenotype_binary	complexity_entropy
7	2,3,4,4,7,5,7,4,5,0,5,3,3,3,0	11111111111111111111111111111111111111111111111111	5.64
22	4,2,1,2,0,7,6,5,2,4,0,6,6,4,2	11111100000111111111111111111111100000111111000001	36.69
25	5,0,7,2,5,1,2,3,3,0,2,0,3,5,5	11111111111111111111111111111111111111111111111100	16.93
26	2,4,3,0,6,2,0,3,1,5,4,5,0,3,3	11111100000011111111111111111111111111111111111111	22.58
27	1,0,2,4,0,5,0,1,5,5,3,2,3,2,3	11100000111111111111110000000000011111111111000000	33.86
28	1,1,5,3,3,1,1,5,1,7,6,2,1,1,5	11110000000000111111111111111111111111111000000000	25.4
32	0,7,7,7,7,6,5,6,2,7,5,1,2,3,7	11111111100000000000001111111111111111110000000000	28.22
39	4,0,4,6,2,7,6,5,7,4,3,4,0,7,0	11111111111111111111110000000011111111111111111111	22.58
40	7,5,0,2,1,5,7,7,7,0,4,6,3,6,2	11111111111111111111111111111100000011111111111111	22.58
51	7,5,0,0,0,3,2,3,2,1,1,1,6,0,1	11111111110000000000000111111111111111110000000000	28.22
66	6,2,7,4,6,4,6,1,5,6,1,6,7,3,0	11111110000011111111111111110000011111111111111110	28.22
69	3,5,4,5,4,4,0,7,6,2,5,6,7,2,0	11111000111111100001111000011110000111100001111000	33.86
72	6,0,7,7,4,3,5,7,0,5,0,5,2,3,6	11111100000001111111111111111111111111111111111111	22.58
73	6,0,2,2,4,1,0,1,0,1,1,7,1,2,6	11100000001111111111111111111111111111111111110000	28.22
77	0,6,4,1,2,5,3,4,0,1,4,6,7,2,7	11111111111111110000111111111111110000111111111111	28.22
79	1,7,4,4,3,1,0,6,4,3,6,3,4,7,4	11111000000111111111100000011111111110000001111111	28.22
81	6,5,6,2,4,4,3,3,1,0,2,5,5,3,6	11111111111111000000111111111111111111100000011111	28.22
90	6,1,3,7,5,4,6,4,3,5,0,5,7,7,6	11110000000111111111111111111111111111111111000000	25.4
156	6,2,5,7,0,5,0,3,5,7,6,4,3,4,1	11100000111111111111110000000000001111111111110000	33.86
159	0,2,3,0,1,7,3,1,1,1,4,1,7,3,1	11111111111111111111111111111111111111111111111111	5.64
162	6,4,6,6,6,3,4,7,6,5,0,2,6,6,5	11110000000000000111111111111111111111111111111100	28.22
164	5,7,1,4,6,6,4,4,6,2,4,1,1,0,1	11111111000000000000000000111111111111111111111111	22.58
165	6,4,7,5,4,4,0,0,4,6,6,6,2,3,6	11000011111111111111111111111111111111111111111100	28.22
166	5,5,2,3,6,1,3,4,2,3,2,2,7,4,7	11111110000000000111111111111100000000001111111111	28.22
167	0,2,4,1,4,0,3,7,1,6,7,6,7,2,6	11111000011111111000001111111100001111111100001111	33.86
169	3,2,6,0,6,4,6,3,4,5,6,5,7,7,7	11111110000011111111111000001111111111100000111111	28.22
171	1,3,0,4,2,7,6,7,2,2,0,6,4,4,7	11111000000111111111111111111111111111111110000000	25.4
172	0,1,5,2,4,5,7,6,5,2,4,2,2,3,6	11111111110000000000111111111111111111110000000001	28.22
173	0,3,7,0,1,4,7,5,1,6,0,2,7,1,2	11111111100000001111111111111000000011111111111100	31.04
177	1,7,3,2,7,1,5,6,4,6,0,5,2,7,4	11111000000001111111111111111111111111111111111111	22.58
181	4,1,4,2,1,1,0,6,0,2,2,4,3,7,5	11111111000000111111111111111110000001111111111111	28.22
182	1,2,3,3,3,5,0,4,0,6,5,6,3,2,2	11111100011111111111000000001111111100000000111111	36.69
186	2,2,5,5,5,4,7,2,5,5,1,3,2,2,4	11110000000000111111111111111111111111111000000000	25.4
201	1,5,1,2,3,0,0,5,3,3,4,2,5,3,7	11100000000011111111111100000000111111111111000000	31.04
204	7,1,0,3,2,0,5,0,6,1,5,6,3,1,3	11110000001111111111111111111110000000001111111110	33.86
206	3,7,3,1,0,7,1,1,4,3,1,4,4,7,4	11111000001111111111111111000001111111111111000001	33.86
208	0,4,5,2,6,5,0,6,1,4,6,4,3,0,0	11111111111100000111111111000000011111111000000011	36.69
212	6,3,6,1,7,5,2,5,6,7,3,5,5,5,3	11100000111111111111110000011111111111110000001111	33.86
215	1,0,2,0,1,0,0,0,1,3,2,4,2,6,7	11110000000111111111111111111111000000111111100000	33.86
218	0,3,6,1,7,4,2,7,3,2,7,2,3,0,7	11110000000011111111111000000001111111111100000000	25.4
221	7,5,5,7,1,0,4,4,0,2,0,1,0,2,3	11111111111111111110000000000000000000000011111111	22.58
229	2,1,6,0,7,4,0,2,7,4,1,3,3,5,3	11100000001111111111111111111111000000000011111111	31.04
235	6,5,7,3,0,0,3,5,2,3,6,2,3,7,5	11111111111111111111110000000001111111111111111111	22.58
239	7,4,2,3,6,1,3,4,2,5,4,0,3,2,3	11111111111111111000000000000000000000000000001111	22.58
240	3,7,4,0,0,7,3,0,4,4,2,2,0,0,4	11111000000000011111111111111111111111111111111111	22.58
244	4,5,3,7,6,5,0,0,4,1,1,4,0,5,0	11111111100000000111111111111111111111111111111111	22.58
246	2,7,2,3,6,3,5,2,0,3,6,3,7,4,4	11111111111111111111111111111111111111111111111111	5.64
248	6,0,3,5,6,5,5,2,6,6,1,6,1,2,6	11000000011111111111111111111111111111111111111100	28.22
252	0,4,6,0,3,4,2,2,3,7,6,0,2,5,2	11111111111111111111111111111111111100000000000000	16.93
254	1,2,7,5,1,2,2,2,2,2,5,1,2,6,5	11111111111111111111111110000000000001111111111111	22.58
256	3,1,7,4,7,1,6,3,2,4,4,6,2,3,6	11111000000111111111111111111111111100000011111111	28.22
262	6,5,2,4,6,0,3,5,0,5,5,6,3,7,0	11111111111111111111111111111111111111111111111111	5.64
273	1,1,0,5,0,3,0,1,7,1,0,5,2,6,2	11100000000111111111111111111111111111111100000000	25.4
274	7,7,7,2,6,7,7,0,6,7,3,7,2,7,5	11110000011111111111111111111111100000111111111111	28.22
276	0,6,5,0,1,7,6,7,6,0,4,7,4,7,6	11111111111111111100000111111111111111000001111111	28.22
279	2,3,4,7,0,5,7,0,1,0,3,1,5,2,0	11111111111111111111111111111111111111111111111111	5.64
280	3,5,4,5,2,4,6,3,1,3,1,1,5,0,7	11111100000000000001111111111111100000000000001111	28.22
299	0,5,6,7,0,2,7,4,3,2,4,0,2,2,4	11111111111111111111111111111111111111111110000000	16.93
319	1,1,6,5,3,6,6,5,6,5,3,1,6,1,4	11110000000000111111110000000000111111110000000000	25.4
334	5,4,3,0,7,3,0,2,5,5,7,7,4,3,7	11100011111111111110000000111111100000001111111100	39.51
340	2,4,1,0,5,6,1,6,2,4,5,6,4,6,6	11111000011111111111110000111111111111000011111111	33.86
342	1,4,6,5,1,6,3,1,0,5,7,0,3,4,7	11111111111111111111111111111111111111111111111111	5.64
345	1,5,3,6,5,2,3,1,1,0,2,3,7,1,2	11111111111111111111111000000011111111111111111111	22.58
348	3,4,1,4,2,6,4,1,2,4,0,4,2,0,6	11000000000111111111111111111111111111111111111110	25.4
349	1,6,5,7,2,3,6,6,1,7,1,2,4,1,6	11111000000000011111111111111100000000011111111111	28.22
357	7,1,4,6,3,5,4,2,5,5,4,7,4,4,3	11100000111111111111100000001111111000000011111110	36.69
360	5,3,4,0,7,6,0,0,1,6,1,1,1,4,6	11111100000000000000111111111111111111111111111111	22.58
369	5,6,3,5,5,5,7,5,1,2,4,2,7,3,1	11111111111111111111111111111111111111111111111111	5.64
370	3,2,2,1,1,0,6,5,2,0,2,6,5,4,3	11111111111111111111111111100000011111111111111111	22.58
379	2,6,3,5,7,5,1,2,0,0,1,6,1,3,7	11111111110000001111111111111111111111111111111111	22.58
381	3,2,4,4,7,6,4,0,1,6,4,4,4,5,6	11111110000000111111111111111000000111111111111111	28.22
385	5,3,0,1,7,0,3,3,1,5,3,0,2,1,5	11111111110000000000000000000000000000000001111111	22.58
388	1,2,3,6,4,7,4,2,3,1,5,7,2,1,2	11111110000011111111111111111110000011111111111111	28.22
391	6,7,0,4,5,1,5,3,4,7,2,2,2,3,3	11111000000000000001111111111111111111111111111100	28.22
392	5,6,7,4,0,6,4,2,3,6,7,0,2,1,7	11111111000000000000000000011111111111111100000000	28.22
396	1,7,0,6,6,1,2,2,0,7,7,2,7,0,7	11110000000011111110000001111100000111110000001111	39.51
400	1,0,5,6,0,2,1,2,6,7,4,5,7,6,2	11100001111100001111000111100001111000011110001111	39.51
403	2,5,6,1,3,4,7,6,1,4,5,2,7,4,2	11111111111111111111111111111111111111111111111111	5.64
406	2,7,4,4,5,1,1,2,4,2,5,7,4,4,2	11111000001111111111110000011111111111110000111111	33.86
425	5,7,6,3,6,0,4,0,7,3,5,6,3,5,3	11111100000011111111111111111110000000111111111111	28.22
427	5,5,2,6,1,4,3,4,2,5,2,6,4,1,7	11000001111111111111110000000001111111111000000000	33.86
430	5,3,4,4,7,1,2,0,2,5,5,5,5,2,0	11111111100000011111111111111110000011111111111111	28.22
432	5,6,6,0,5,3,0,3,4,0,1,4,4,3,4	11111100000011111111111111111110000001111111111111	28.22
438	4,5,7,6,6,3,7,5,2,3,4,0,7,6,6	11111111111111111111111111111111111111111111111111	5.64
439	1,7,6,5,0,0,2,5,2,1,5,5,1,6,7	11111111111000000111111111111111111100000011111111	28.22
446	7,2,6,7,3,0,5,0,7,6,7,2,3,2,3	11111000000000000111111111111111000000111110000001	39.51
449	5,6,7,4,0,3,2,2,6,1,0,7,5,1,0	11111000001111111111111111111111100001111111111111	28.22
450	7,4,3,6,6,3,7,3,2,6,3,3,0,4,7	11111100000000000011111111111111111111111111111111	22.58
452	2,4,6,1,4,0,6,4,6,5,1,5,1,1,3	11100000000111111111111111111111111111111111111111	22.58
457	1,5,6,7,6,7,3,5,4,7,7,3,7,5,3	11111110000001111111100000011111111100000111111111	28.22
460	2,5,5,1,7,7,0,7,4,3,1,7,5,5,5	11100001111111111111111111000000000001111111111100	33.86
465	7,7,1,1,6,4,3,6,2,5,5,1,5,6,1	11111111111111111111111111111111111111111110000000	16.93
467	0,2,5,2,2,7,3,1,0,5,1,2,4,4,5	11111111111100000001111111111111110000000111111111	28.22
473	3,0,0,0,2,3,0,0,6,3,1,2,3,4,3	11100000000001111111111111111111000000000000001111	31.04
480	1,6,2,5,7,5,2,1,7,2,2,7,2,1,5	11000001111111111111111111111111110000000000000111	31.04
483	3,7,6,7,4,0,5,4,6,7,0,3,6,5,2	11111000000000011111111111111111111111111111100000	28.22
495	2,1,4,3,7,6,2,3,7,6,2,1,5,1,1	11110000000000011111111110000000111111100000001111	36.69
496	4,4,2,4,5,5,3,6,4,5,0,4,2,5,0	11111111000000001111111111111111111111111111111111	22.58
497	6,2,1,5,4,7,1,1,1,5,6,3,7,5,1	11111111111111000000111111100001111100000111100000	39.51
504	1,5,6,1,5,0,0,4,5,1,6,2,5,1,6	11110000000011111111100000001111111110000000011111	33.86
507	4,3,6,6,6,5,1,0,5,1,1,3,1,5,4	11111000000000111111111111111111111111111111111111	22.58
513	6,7,6,5,5,5,5,4,3,7,1,4,2,2,2	11110000000011111111111111111111111111111000000011	28.22
517	5,5,0,2,3,1,5,3,0,6,7,4,2,1,1	11111111111111000000001111111111111111111111111111	22.58
519	2,0,3,6,4,5,7,1,7,1,6,3,2,3,4	11111111111111100000000111111111111111111111111111	22.58
522	6,3,2,0,4,3,2,2,5,4,6,2,2,5,6	11111100000000000111111111111111111111110000000000	25.4
587	7,4,3,7,5,1,6,2,6,2,0,7,2,3,6	11100000000111111111111111111111111111111111111111	22.58
588	6,6,3,2,2,3,5,1,6,6,1,6,1,5,3	11110000001111111111111111111111111111111111111111	22.58
589	1,2,0,7,3,5,0,0,1,3,6,2,1,3,5	11111000000000011111111111111111111111111111111111	22.58
643	2,4,6,7,2,3,6,4,0,2,5,7,1,0,6	11111100000111111111111111111111111100000111111111	28.22
653	5,2,1,7,5,1,6,1,7,0,4,4,3,2,7	11111111000000000111111111111111111110000001111111	31.04
