file_number	genotype_raw	phenotype_binary	complexity_entropy
3	2,6,4,4,5,3,4,0,5,4,2,3,1,4,6	11110000000000111111111111111111111111111111111111	22.58
5	3,7,6,7,7,3,3,6,7,2,3,6,7,1,1	11110000011111111110000011111111110000111111111110	33.86
9	0,2,2,4,3,3,5,4,5,0,2,7,7,5,7	11111111000001111111111110000011111111111100000111	28.22
11	5,2,3,6,2,5,7,3,3,0,6,2,6,2,2	11111111111111111111111111111111111111111111111111	5.64
12	4,7,5,1,5,6,7,0,1,1,5,2,6,4,3	11111111111111111111111111111111111111111111111111	5.64
13	0,5,0,6,0,6,5,7,2,3,5,4,7,6,4	11111111111111111000001111111111111111000001111111	25.4
24	6,1,0,2,6,0,2,0,4,4,6,7,2,7,6	11100000111111111111111111111111111111111111111110	25.4
38	0,1,2,7,1,0,5,0,3,3,7,2,2,6,3	11111111111111111111111111111111111000000000001111	22.58
48	5,3,0,5,2,6,3,2,7,3,2,7,7,4,6	11000001111111111100000000111111110000000011111111	33.86
52	2,0,0,6,1,5,6,2,4,0,2,5,3,7,6	11111111111111111100000011111111111111111000000011	28.22
55	4,2,3,1,7,3,2,5,2,5,0,1,4,7,2	11111111110000000000000000011111111111111111111111	22.58
59	0,2,3,7,3,3,4,2,3,3,5,4,6,0,6	11100000111111110000011111111000001111111100000111	28.22
60	5,4,5,5,6,2,2,1,2,0,0,6,6,5,3	11111111110000001111111111111111111111111111100000	25.4
62	6,2,5,1,0,7,5,4,2,3,1,6,5,2,2	11111100001111111111111100001111111111111000001111	33.86
65	1,3,6,5,5,5,6,0,1,4,1,1,7,6,2	11111111111111111111111111111111111110000000000111	22.58
68	3,7,5,5,2,3,2,2,1,3,3,7,0,5,2	11111111100000011111111111111111111111111111111111	22.58
75	0,7,4,2,6,5,2,1,3,2,3,3,4,3,3	11111111000000011111111111100000001111111111110000	28.22
80	1,0,1,7,2,3,1,0,6,6,0,7,1,0,3	10000000000001111111111111111111111111111111111000	25.4
82	5,6,3,7,6,7,3,2,6,4,2,4,3,2,0	11111100000001111111111111111110000011111110000001	36.69
87	1,2,1,3,4,7,0,3,4,6,1,1,7,2,1	11111111111111111111111111110000000001111111111000	25.4
89	1,2,4,6,3,5,2,0,5,4,0,1,6,2,7	11100000000000001111111111111111111111111100000000	28.22
97	7,7,2,2,5,6,2,4,4,5,0,1,6,4,5	11110000000000000000111111111111111111111111111111	22.58
99	0,5,2,1,0,6,1,6,7,5,5,4,2,7,1	11111110000011111111110000111111111100000111111111	31.04
100	5,7,2,1,5,5,5,6,3,2,3,4,7,3,2	11111111111110000001111111111111111100000011111111	28.22
104	2,4,0,7,4,4,7,7,0,7,7,1,2,7,7	11111111111111111111111111111111111111111111111111	5.64
106	7,3,2,2,6,1,3,1,7,0,4,1,5,7,2	11111111111111111111111111111111111111111111111111	5.64
107	6,0,1,1,0,4,5,1,3,3,0,2,3,3,7	11111000000000000111111111111111111111111111111000	28.22
116	5,2,4,1,0,2,3,3,7,4,1,0,3,2,4	11111000000000000000000000111111111111110000000000	28.22
117	1,6,1,5,5,0,6,0,0,4,6,5,6,0,0	11111111111111111111111111110000001111111111111111	22.58
121	1,2,6,7,2,7,5,1,6,4,3,4,0,7,6	11111000000011111111111111111111111111111111111111	22.58
125	7,7,1,1,7,5,1,3,4,7,4,0,7,4,3	11111111100000000000000000001111111111110000000000	28.22
132	1,3,3,0,5,5,0,0,7,0,3,5,4,0,3	11110000111111111111100000011111110000001111110000	39.51
136	3,1,4,3,4,4,6,4,0,3,0,7,3,3,6	11111110000001111111111111111111111111111111000001	28.22
140	1,2,4,2,7,3,7,3,6,0,6,5,5,5,5	11111111111111111111111111110000001111111111111111	22.58
141	1,6,7,2,2,7,2,7,1,0,7,6,0,5,4	11111111111111111111111111111111111111111111110000	16.93
142	4,0,3,6,7,4,5,3,3,4,1,4,1,6,2	11111111100000000111111111111111111111111111111111	22.58
143	5,6,3,0,7,0,5,4,3,1,5,4,5,5,2	11111111111111111111111111111111111111100000000111	22.58
144	4,4,7,5,7,2,2,7,0,3,1,0,4,1,7	11111111111000000000000000000000001111111111111111	22.58
145	7,6,3,0,0,1,6,1,1,1,0,7,4,5,5	11111111111000001111111111111111111111111110000011	28.22
146	3,5,4,3,3,2,1,2,0,7,2,3,5,6,5	11111110000000111111111111100000001111111111111000	28.22
147	3,6,7,3,6,4,7,1,3,1,3,2,7,6,3	11111111111111111111111111111111111111111111111110	14.11
148	0,6,4,3,4,3,0,2,6,4,1,4,6,4,5	11000000111111111111110000011111100000011111000000	39.51
152	1,6,3,7,6,1,7,5,2,2,5,7,2,4,4	11111111111111000000111111111111111111111111111111	22.58
154	5,0,1,7,5,0,4,6,0,2,7,7,5,3,4	11111111111111111100000111111111111111111111111111	22.58
155	7,6,0,2,2,4,3,2,5,7,5,0,0,4,4	11111111110000000000000000000000000000000000000111	22.58
157	7,7,4,2,2,7,2,3,5,2,1,4,6,3,7	11100000011111111111111110000011111100000011111100	36.69
158	7,5,3,0,2,7,2,3,3,5,0,3,0,4,6	11110000000000000111111111111111111111111111111111	22.58
163	6,6,5,5,3,0,1,6,2,0,0,6,3,3,5	11111000000001111111111111111111111111111111111110	25.4
180	5,0,4,7,0,4,1,3,7,1,2,1,3,3,4	11111000000000000111111111111000000000001111111111	28.22
183	2,7,2,5,4,7,1,1,5,6,4,6,0,5,4	11100000111111111111111111111111111111111111111111	22.58
192	0,4,6,1,5,1,6,2,4,3,4,0,7,2,4	11111111111111111111111100000000000000000011111111	22.58
213	4,7,2,1,0,3,1,0,6,7,1,2,6,1,4	11100000000111111111111000000000111111110000000011	36.69
231	1,4,3,1,0,6,5,4,0,5,2,1,3,2,6	11111111111111111000000000001111111111111111111000	28.22
243	6,5,5,2,2,3,1,0,0,4,1,6,3,2,7	11110000011111111111111111111000000001111111110000	33.86
253	5,5,2,1,1,5,7,4,1,3,1,7,5,3,4	11111110000011111111111111111000001111111111111111	25.4
255	6,6,0,2,6,6,4,4,5,0,4,6,7,2,5	11111110000001111111111111100000111111111111110000	28.22
