file_number	genotype_raw	phenotype_binary	complexity_entropy
3	2,6,0,4,5,3,4,1,5,4,2,5,5,4,0	11111111100000011111111111111111110000001111111111	28.22
5	5,7,4,7,5,3,1,6,7,2,6,6,1,1,6	11000001111111111111111111111111111111111111111111	22.58
9	5,2,3,4,3,1,5,4,5,1,2,7,2,5,3	11111111000000111111111111111111111111111111000000	25.4
11	7,2,3,4,2,5,7,3,4,4,6,3,6,7,4	11111111111111111000000001111111111111111111100000	28.22
12	4,0,5,1,3,4,4,0,1,6,5,2,6,4,3	11111111111111111100000000111111111111111111100000	25.4
13	0,6,0,6,0,6,7,0,2,5,5,4,6,6,4	11111111111111110000011111111111111100000111111111	25.4
24	6,4,0,2,6,0,0,0,4,4,1,3,2,7,6	11000000000011111111111111111111111111100000000000	25.4
38	0,4,2,7,1,0,5,2,5,5,2,1,2,6,3	11111111111100000000000000011111111111111111111110	25.4
48	6,7,0,1,2,6,3,2,7,1,3,7,7,4,0	11111111111100001111111111111110000111111111111111	25.4
52	2,0,0,3,5,5,7,2,4,0,7,5,0,1,1	11111111111111111111111111111111111100000000111111	22.58
55	4,2,3,7,0,3,2,7,2,5,2,1,4,7,2	11111111111111100000000000111111111111111111000000	28.22
59	0,0,1,1,3,7,7,2,3,3,5,4,6,0,0	11111111111110000011111111111111000000111111111111	28.22
60	5,4,5,5,1,2,2,1,0,2,0,6,4,5,4	11111111100000111111111111111111111111110000011111	28.22
62	4,5,5,1,0,7,3,4,2,3,1,6,5,3,0	11111111111110000111111111111000011111111111110000	28.22
65	1,3,0,5,5,1,6,0,1,4,6,3,7,6,5	11111111111111111111111111000000001111111111111111	22.58
68	3,7,0,5,7,3,2,4,7,3,3,7,0,5,5	11000000011111111111111111111111111111111111111111	22.58
75	0,3,0,1,6,1,2,1,5,2,3,3,2,3,3	11111100000000011111111111111111111111111000000000	25.4
80	1,0,6,5,2,5,1,0,7,3,0,7,1,0,1	11000000000011111111111111111111111111111111111110	25.4
82	2,6,3,7,6,7,1,2,6,0,2,7,1,4,0	11111111111110000001111111111111111111111111111110	25.4
87	3,2,5,3,4,7,0,5,7,6,1,1,7,2,3	11111111111111111111111110000000000111111111100000	25.4
89	7,6,4,6,3,5,6,0,5,4,0,6,6,4,7	11100000011111111111111111111111111111111110000000	25.4
97	7,0,5,6,1,6,2,4,5,1,0,1,6,4,5	11111110000000000000111111111111111111111000000000	28.22
99	0,3,2,1,0,3,0,6,4,5,2,0,2,7,1	11111111111100000000000000011111111111111000000000	28.22
100	5,7,2,6,6,1,5,2,3,2,0,4,1,3,7	11111000000000001111111111111111111111111111111111	22.58
104	2,4,3,7,6,4,7,7,2,7,7,1,2,0,0	11111111111111111111111110000000000000000111111111	22.58
106	4,3,2,2,6,5,3,0,7,0,3,1,5,6,5	11111111111111111111111110000000000000011111111111	22.58
107	6,0,1,3,2,4,5,1,2,3,0,4,3,3,1	11111111000000000111111111111111111111111111111100	28.22
116	3,2,4,1,2,2,3,5,7,3,1,0,4,2,4	11111100000000000000000000011111111111100000000000	28.22
117	1,2,1,5,5,2,6,2,0,4,6,2,3,0,4	11111111111110000000000011111111111111111111111000	28.22
121	2,2,6,4,2,1,5,6,1,4,3,4,6,1,6	11111000000111111111100000011111111110000001111111	28.22
125	1,7,0,7,7,1,1,3,2,7,4,0,7,4,3	11111111111000000000000000000000111111111111110000	28.22
132	1,3,3,0,3,5,0,0,1,0,3,2,2,0,3	11111111100000000111111111111111111000000011111111	28.22
136	0,4,3,3,7,5,6,4,0,3,0,7,2,3,3	11111111110000001111111111111111111111111111111110	25.4
140	1,5,3,2,6,3,6,3,6,7,3,5,5,5,4	11110000001111111111110000001111111111110000001111	28.22
141	0,6,7,2,6,5,2,6,1,0,6,6,0,5,4	11111111111111111111111111111111111111111000000111	22.58
142	1,6,3,6,7,0,2,4,3,4,6,4,1,5,2	11111111110000000011111111111111111111111111111111	22.58
143	2,6,3,0,7,0,1,4,3,1,5,4,4,3,2	11111111111110000000011111111111111111111100000001	28.22
144	4,2,0,0,7,2,5,7,4,3,1,0,4,3,7	11111111100000000000000000000000000000111111111111	22.58
145	7,6,7,1,0,1,4,1,1,1,2,7,4,4,6	11111111110000111111111111111100000111111111111111	28.22
146	3,5,4,2,1,2,1,2,0,3,5,3,3,1,5	11111111000000011111111111111000000111111111111111	28.22
147	0,6,7,3,6,3,7,4,3,3,1,2,7,2,3	11111111100000000111111111111100000000011111111111	28.22
148	0,6,0,3,4,6,7,2,2,4,0,4,6,4,0	11111111111111111000000011111111111111111111111111	22.58
152	7,5,3,5,6,4,7,4,2,2,5,7,2,4,4	11111111111110000011111111111111111111111111111111	22.58
154	5,7,1,7,5,3,4,4,7,2,7,1,4,3,4	11111111111110000000000000000111111111111111111110	25.4
155	6,6,2,5,2,4,3,2,5,7,5,2,0,5,6	11110000000000000111111111111111111111111111111111	22.58
157	7,7,4,2,2,7,1,3,5,2,4,4,1,3,4	11110000001111111111111111111111111111111110000000	25.4
158	7,5,2,0,1,7,6,6,3,5,0,2,0,4,6	11111100000000000000001111111111111111111111111111	22.58
163	6,6,5,3,3,3,4,6,5,0,0,4,3,3,5	11111110000000001111111111111111111111111111111111	22.58
180	5,0,3,7,0,4,3,0,7,1,4,1,3,7,4	11111111111111111111100000000000011111111111100000	25.4
183	2,7,2,5,6,5,1,2,5,6,4,1,3,5,1	11111111100000000000001111111111111110000000000000	25.4
192	0,7,2,1,5,3,6,3,4,3,4,6,7,2,0	11111111111111111111100000111111111111111111111100	25.4
213	7,7,2,1,2,2,1,0,6,7,0,5,5,1,4	11000000001111111111111111111111111100000000000000	25.4
