file_number	genotype_raw	phenotype_binary	complexity_entropy
1	6,5,2,2,0,3,2,6,2,2,5,5,6,6,7	11111110000011111111110000111111111100000111111111	31.04
2	4,2,0,3,7,5,7,4,1,5,3,7,4,7,5	11111111000000111111111111111000011111000001111100	39.51
14	6,1,4,6,6,3,0,2,7,7,5,5,3,0,6	11111100000000001111111111110000000000001111111111	31.04
15	0,0,6,3,7,0,6,2,6,2,3,2,6,0,4	11110000000001111111110000000001111111110000000000	25.4
19	1,4,1,7,5,7,0,5,6,3,6,4,4,0,7	11111110000011111111110000000001111111110000000000	31.04
20	0,0,2,1,4,0,2,1,1,5,1,7,7,0,1	11100000111111111111111000001111111111111110000111	31.04
21	3,5,6,6,4,6,0,7,3,5,7,5,2,5,7	11100001111111111111111111111111111111111111111111	22.58
34	3,3,6,2,1,7,0,0,5,6,5,3,7,5,0	11111111000001111110000011111100000111111000001111	28.22
35	6,1,5,4,0,3,1,4,3,5,4,1,6,5,2	11111111110000000001111111111000000000111111111100	25.4
41	7,1,1,2,6,3,1,5,4,1,6,2,7,0,6	11000000011111110000011111100000011111000000111110	42.33
42	4,3,1,7,7,1,5,2,6,6,5,0,4,7,6	11111111111111111000000000000000000000000000011111	22.58
44	1,0,4,2,5,2,1,0,0,3,2,4,6,0,7	11100000011111111110000001111110000011111100000011	39.51
56	6,0,1,7,1,0,4,0,5,6,3,7,6,0,5	10000011111111000000001111111100000001111111100000	36.69
57	7,3,1,2,5,1,0,6,7,1,7,5,7,5,7	11000001111111100000111100000111100001111100001111	36.69
61	2,0,7,4,2,6,1,7,6,5,5,5,3,6,1	11111000011111111111000001111110000001111110000011	39.51
64	5,0,0,7,6,2,0,0,2,7,2,5,1,3,1	11000000000000000000000000000000000001111111111111	22.58
67	2,7,5,3,7,1,0,5,3,3,5,5,0,5,2	11111000000111111111111111111111111111111111111111	22.58
70	2,3,5,1,1,2,4,1,2,3,5,4,5,5,7	11111111100000011111111111110000011111111111110000	28.22
85	4,1,0,6,5,2,7,5,3,1,1,7,3,1,6	11110000001111111111111111111111111000000000000001	28.22
88	3,1,3,7,7,3,3,4,2,0,3,5,4,1,3	11111111110000000111111111111111111110000001111111	28.22
92	0,5,4,6,7,4,0,6,6,4,6,4,2,6,1	11111000001111111111111100000111111111111110000011	28.22
93	0,6,5,1,3,2,0,7,2,4,5,4,6,2,3	11111000011111111000011111110000111111100001111111	31.04
95	5,4,4,1,1,4,2,5,6,4,6,2,5,0,6	11100000001111111100000111111000001111100000011111	39.51
