file_number	genotype_raw	phenotype_binary	complexity_entropy
7	2,3,4,4,7,1,7,1,1,0,3,3,3,3,0	11111111111111111111111111111111111111111111111111	5.64
22	4,2,1,2,0,3,6,4,2,4,0,4,6,5,2	11111111100000011111111111111111111111111100000001	28.22
25	5,0,7,2,5,3,3,5,3,0,3,0,3,5,5	11111111111111111111111111111111111111111111111111	5.64
26	2,4,3,0,6,7,0,3,2,5,2,3,4,3,3	11111100000011111111111111100000000111111111000000	33.86
27	6,0,2,4,4,5,2,1,5,5,3,4,3,2,6	11000000111111111111111000000000001111111111110000	33.86
28	1,1,5,3,3,1,1,7,1,7,6,2,3,1,6	11100000000011111111111110000011111110000001111110	39.51
32	6,5,7,3,7,6,5,6,2,7,0,1,2,4,7	11111100000000000000000001111111111111111111111111	22.58
39	7,1,4,6,2,7,6,2,7,4,3,7,0,7,0	11111111111111000001111111111111111111111111111111	22.58
40	7,5,0,2,1,5,7,7,6,0,3,5,3,5,2	11111111111111111111111111110000000111111111111111	22.58
51	4,5,0,0,2,3,2,3,2,1,1,3,1,0,5	11111000000000011111111111111111111111111111111111	22.58
66	6,2,7,5,6,4,6,1,5,5,1,6,3,7,0	11111111111100000111111111111111111111111111000001	28.22
69	3,4,4,5,4,2,0,7,6,2,7,4,7,2,0	11111100000111111110000011111111000011111111000001	33.86
72	7,0,7,7,4,0,0,0,7,5,0,5,2,3,6	10000000001111111111111111111111111111100000000000	25.4
73	6,0,2,5,4,4,0,1,5,1,1,7,1,1,6	11000000001111111111111111111111111111110000000000	25.4
77	5,6,4,1,5,5,3,4,7,6,4,6,7,2,7	11000001111111110001111000111100001110000111100011	47.97
79	4,3,4,4,3,1,0,2,7,3,6,3,4,7,4	11100000001111111111100000111110000011111100000111	42.33
81	7,5,7,2,3,4,3,3,1,0,2,5,1,3,6	11111111111111000000011111111111111111111111111111	22.58
90	6,1,3,2,5,2,6,4,3,5,0,5,7,7,6	11110000000011111111111111111111111111111111111000	28.22
156	6,2,5,7,0,3,6,3,5,7,6,4,3,2,0	11111111111000000111111111111111110000001111111111	28.22
159	0,2,3,0,1,7,3,5,3,2,1,1,7,7,1	11111111111111111111111111111111000000000111111111	22.58
162	6,6,6,6,6,2,4,7,6,7,0,2,6,1,5	11000000000000011111111111111111111111111111111110	25.4
164	6,7,3,4,6,6,4,4,6,2,4,1,1,6,1	11111111111111111111111111111111111111111100000000	16.93
165	6,1,7,5,4,4,0,1,5,6,6,6,2,5,4	11000011111111111111111111111111111111111111111111	22.58
166	5,5,2,3,5,1,6,3,2,3,2,2,4,6,7	11111111111100000000000001111111111111111111111000	28.22
167	5,2,2,1,4,4,5,7,1,1,7,6,7,2,6	11111111111111000001111111111111111100000111111111	28.22
169	3,5,6,0,6,4,6,0,4,5,0,5,2,2,7	11100000000111111111111111111111111111111111111111	22.58
171	5,3,0,6,2,1,7,7,2,2,7,6,4,4,7	11111111110000001111111111111110000111100001111000	36.69
172	6,1,5,2,4,5,7,2,5,2,4,2,6,4,6	11111111111100000000011111111111111110000000001111	28.22
173	0,3,7,0,1,4,5,5,1,6,7,0,5,1,2	11111111111111111111111111111111111111111111111111	5.64
177	1,7,3,2,7,3,7,6,4,6,0,5,7,7,4	11111000000011111111111111111111111111100000011111	28.22
181	4,2,4,2,1,1,0,6,0,0,2,5,7,7,5	11111111111111110000011111111111111100001111111111	28.22
182	1,2,1,3,3,5,0,1,0,7,5,6,2,2,7	11100000000111111111111111111111111100000000000000	25.4
186	2,2,6,5,5,4,6,2,2,5,5,3,3,2,4	11111111000000001111111111111111100000000111111111	28.22
201	5,5,2,2,3,0,5,5,3,3,4,2,5,3,7	11111111000000000001111111111111110000000000001111	28.22
204	1,5,0,3,2,0,6,5,6,1,5,6,3,1,3	11111100000011111111111111111111100000011111111111	28.22
206	3,7,3,1,0,0,7,1,3,3,1,4,5,6,4	11111111110000000111111111111111100000001111111111	28.22
208	0,4,5,7,6,6,0,7,1,5,6,4,3,0,5	11100001111111111111100000000001111111111000000000	33.86
212	6,6,6,1,7,6,2,5,2,7,1,5,5,1,3	11110000011111111111111111100000011111100000011111	33.86
215	1,0,2,7,0,0,0,0,1,5,2,4,2,6,0	11111111000000111111111111111000000011111111000000	33.86
218	0,3,1,1,7,0,2,7,3,2,6,7,3,0,5	11100000111111111111111111000001111111111111111110	28.22
221	7,5,3,5,1,0,4,4,3,2,0,1,6,2,7	11111100000000000000000011111111111111111111111111	22.58
229	7,2,2,0,7,4,5,2,7,4,1,3,1,5,3	11111000000000000111111111111111111111111111111111	22.58
