file_number	genotype_raw	phenotype_binary	complexity_entropy
3	2,6,7,4,5,3,4,1,5,4,2,5,1,4,0	11111111111000000011111111111111111111111111111111	22.58
5	5,7,4,7,7,3,1,6,7,2,3,6,1,1,6	11000000111111111111111111111111111111111111111111	22.58
9	5,2,3,4,3,3,5,4,5,2,2,7,2,5,3	11111100000111111111111111111111111100000011111110	31.04
11	7,2,3,4,2,5,7,3,4,4,6,2,6,7,2	11111111111111111111111111111111111110000000001111	22.58
12	4,0,5,1,5,4,7,0,1,6,5,2,6,4,3	11111111111111111111111111110000000001111111111111	22.58
13	0,6,0,6,0,6,5,0,2,5,5,4,7,6,4	11111111111100000111111111111000001111111111110000	22.58
24	6,7,0,2,6,0,0,0,4,4,6,3,2,7,6	11100000000011111111111111111111111111100000000000	25.4
38	0,1,2,7,1,0,5,2,5,5,2,2,2,6,3	11111111100000000000111111111111111111111000000000	28.22
48	6,7,0,1,2,6,3,2,7,3,3,7,7,4,6	11100001111111111000000111110000011111000000111110	42.33
52	2,0,0,6,1,5,7,2,4,0,7,5,0,1,1	11111111111111111111111111111111111100000000111111	22.58
55	4,2,3,1,0,3,2,7,2,5,6,1,4,7,2	11111111111111111111111111111110000000000011111111	22.58
59	0,0,3,1,3,7,4,2,3,3,5,4,6,0,0	11111111100000111111111100000111111111100000111111	25.4
60	5,4,5,5,1,2,2,1,0,0,0,2,4,5,4	11111111111111111111111111111111000000000111111111	22.58
62	4,2,5,1,0,7,3,4,2,3,1,6,5,3,2	11111100001111111111110000111111111111000011111111	28.22
65	1,3,0,5,5,5,6,0,1,4,3,3,7,6,5	11111111111111111000000011111111111111111111000000	25.4
68	3,7,0,5,7,3,2,4,1,3,5,7,0,5,5	11111100000111111111111111111111111111111111111111	22.58
75	0,3,4,0,6,1,2,1,5,2,3,3,2,3,3	11111110000000011111111111111111111000000001111111	28.22
80	1,0,6,5,2,3,1,0,5,3,0,7,1,0,1	11000000000111111111111111111111111111111111111111	22.58
82	5,6,3,7,6,7,1,2,6,0,2,1,1,4,0	11111111111111111111111111111111111111111111100000	16.93
87	1,2,1,3,4,7,0,5,7,6,1,1,7,2,3	11111111111111111111111111000000000011111111110000	25.4
89	7,7,4,6,3,5,6,0,5,4,0,5,6,4,7	11100000001111111111111111111111111111111111000000	25.4
97	7,0,5,6,5,6,2,4,5,1,0,1,6,4,5	11111110000000000000001111111111111111111111110000	28.22
99	0,5,2,1,0,3,1,6,4,5,2,0,2,7,1	11111111111111111111100000000000000000111111111111	22.58
100	5,7,2,6,5,1,5,2,3,2,0,4,1,3,2	11111110000000000011111111111111111111111111111111	22.58
104	2,4,3,7,6,4,6,7,0,7,7,1,2,0,0	11111111111111111111111111111111111111111111111111	5.64
106	7,3,2,2,6,5,3,0,7,0,3,1,5,6,1	11111111111111111111111111111111111111111111111111	5.64
107	6,0,1,3,6,4,5,1,2,3,0,4,3,3,1	11111111000000000111111111111111111111111111111111	22.58
116	3,2,4,1,2,2,3,5,7,5,1,0,3,2,4	11111000000000000000000000011111111111111000000000	28.22
117	1,6,1,5,5,0,6,2,0,4,6,2,3,0,4	11111111111111000000000000111111111111111111111111	22.58
121	2,2,6,4,2,1,5,1,6,4,3,4,6,1,6	11000000011111111100000001111111110000001111111111	31.04
125	1,7,0,7,7,5,1,3,4,7,4,0,7,4,3	11111110000000000000000001111110000000111111100000	33.86
