file_number	genotype_raw	phenotype_binary	complexity_entropy
1	2,5,2,0,0,1,2,6,2,2,1,7,7,6,3	11111110000111111111111000011111111111000011111111	33.86
2	4,2,0,0,7,5,7,0,0,4,1,6,4,0,3	11111000000111111111111111111111000000001111111100	33.86
14	1,2,7,2,7,3,0,2,5,5,2,4,3,2,7	11000000111111111111111110000000000011111111111000	33.86
15	1,5,1,3,7,0,6,2,1,3,4,2,6,1,5	11111111111100000000000111111111111111100000000000	25.4
19	1,6,1,7,5,2,2,7,0,4,6,4,4,2,7	11111110000001111111111111110000000111111111111111	28.22
20	0,0,2,2,7,1,4,1,6,2,1,7,1,0,1	11100000011111111111111111111111111111111111111111	22.58
21	7,2,6,2,7,6,7,7,0,5,7,6,2,5,0	11111111111111111111111111111111111111111111111111	5.64
34	6,2,6,5,1,2,0,0,4,6,3,3,0,5,4	11000000000111111111111111111111111111111111111111	22.58
35	7,2,4,7,2,2,5,4,3,5,7,4,6,3,5	11111100000011111111111100000011111111111100000011	28.22
41	0,1,1,4,0,2,0,5,0,1,6,1,1,0,5	11111111000000000001111111111111111111100000000000	25.4
42	4,5,1,5,7,4,0,5,0,0,6,4,4,7,6	11111111111111111111111111111100000001111111111111	22.58
44	4,4,4,3,5,7,1,0,3,3,2,4,6,4,4	11110000001111111111100001111100000111110000011110	36.69
56	2,6,4,2,1,7,4,4,3,2,3,2,6,0,2	11111110000000111111111100000001111111111000000011	28.22
57	4,6,1,2,5,1,4,5,7,5,5,5,7,4,4	11110000001111111111000000111111111110000001111111	33.86
61	3,6,3,4,0,6,6,7,6,7,3,1,7,6,1	11111111111111111110000000000111111111111111111000	25.4
64	1,6,0,7,6,0,7,5,7,2,7,3,5,3,0	11111111111111111111111111111111111111111111111000	16.93
67	4,7,1,2,7,1,0,5,1,7,3,6,0,0,6	11110111111110000000000000000000000000000000000000	25.4
70	5,3,3,7,1,0,6,1,2,3,5,4,4,5,7	11111111111000000011111111111111111110000000011111	28.22
85	6,2,1,6,5,2,7,7,4,1,4,1,3,6,4	11111111111111111111111111111111111111111111111111	5.64
88	1,4,2,7,0,5,3,0,5,7,3,1,4,1,3	11110000000001111111110000000111111000000011111110	36.69
92	1,5,1,7,2,4,4,4,6,0,6,7,2,2,1	11111111111111111110000011111111111111111111111111	22.58
93	3,6,7,1,1,2,0,6,2,7,0,5,3,2,3	11100000001111111111111111111111111111110000000000	25.4
95	5,4,1,6,1,4,2,2,1,6,3,7,2,4,5	11100000111111111111111111111100000000000001111111	31.04
96	6,7,3,0,5,1,5,0,6,0,7,6,1,1,2	11111111111111111000000011111111111111111111111111	22.58
109	5,6,2,0,1,5,1,4,2,4,0,3,0,4,0	11111111111000000000001111111111111111111111111111	22.58
112	3,7,4,1,6,3,5,6,5,5,5,3,4,3,5	11111100000000111111111111110000000011111111111111	25.4
113	0,3,7,5,7,5,2,7,1,4,6,6,0,5,0	11111111111111111111111111111111111111100000111111	22.58
119	3,4,6,5,6,5,0,2,0,6,5,4,0,5,6	11111000000011111111111111111111111111111111111111	22.58
124	0,5,1,0,5,1,7,1,0,7,5,4,4,2,2	11111111111111111111111111111111111111000000011111	22.58
127	5,5,6,7,1,5,1,5,0,2,3,5,7,7,6	11111111111100001111111111000011111111110000111111	28.22
137	7,2,5,6,7,3,3,2,6,1,5,0,3,3,5	11111111111111111111111100000000000000000000000000	16.93
138	1,1,0,3,6,1,6,4,5,7,3,1,1,7,5	11111111100000000000000000000011111111111111111111	22.58
139	5,1,4,5,1,6,7,0,3,6,1,2,4,3,1	11111111111000000000111111111111111111110000000000	25.4
149	2,3,4,0,6,1,3,4,6,0,3,5,3,3,5	11111111000000011111111111111111111000000011111111	28.22
150	0,0,3,7,3,1,3,0,2,5,7,4,6,4,4	11111111000001111111111100000111111111110000011111	28.22
151	1,7,1,2,3,7,3,5,4,1,3,0,3,1,7	11111111111000000000000000000000111111111111110000	28.22
153	2,1,2,5,4,0,0,5,4,6,2,4,3,5,0	11110000000111111111111111111000000001111111110000	33.86
160	1,4,1,6,5,7,1,0,2,2,5,6,5,0,6	11000011111111110000000111111000000011111110000001	42.33
168	1,6,0,3,6,0,0,7,3,6,5,0,1,2,6	11110000000000000000000000111111111111111111111111	22.58
179	7,4,6,4,1,3,6,1,6,5,0,0,6,0,1	11111100000000000000000000000011111111111111111100	28.22
184	7,3,6,6,1,6,1,6,4,0,4,3,3,2,0	11111111111111111111111111111100000011111111111111	22.58
195	6,0,0,5,6,5,2,4,4,3,3,1,7,0,4	11111111111111111111111111111111111111111111111000	16.93
199	2,2,0,4,4,7,0,1,6,7,6,2,1,0,2	11111111111100000000000000000000000000000000000000	16.93
210	5,1,5,0,1,3,3,2,6,6,5,6,5,2,4	11100001111111111000001111111111000011111111110000	31.04
211	4,7,1,7,2,3,7,1,5,0,3,3,0,3,4	11111111111111111111110000000000001111111111111111	22.58
223	6,1,7,3,4,4,1,0,0,4,2,3,7,4,5	11111110000000111111111110000001111111111100000011	31.04
230	4,2,4,1,1,1,7,4,5,1,0,6,6,1,7	11100000001111111111111111111111111111100000111111	31.04
234	6,3,4,6,5,3,1,7,2,2,1,4,7,3,5	11110000001111111111111110000000111111100000001111	36.69
249	1,3,5,4,4,1,5,0,7,1,7,7,0,1,7	11100000011111111111111111111111111111111111111111	22.58
251	6,1,2,1,3,0,4,3,2,5,0,0,5,3,7	11111110000000000000000000000000000000011111111111	22.58
267	0,7,6,0,6,6,4,4,6,0,4,3,5,6,4	11111111111111111111111111111100000001111111111111	22.58
272	0,5,6,3,4,1,3,0,0,6,2,4,6,6,1	11111111111111111111111111111000000111111111111111	22.58
284	3,7,4,6,4,2,0,5,0,0,2,7,6,5,5	11111111110000011111111111100000111111111111000011	31.04
285	5,7,6,4,1,0,0,6,6,0,4,6,5,5,4	11111000001111111111000001111111111100000111111111	33.86
290	3,7,3,0,4,2,7,5,5,1,4,1,4,4,2	11111111111111111111111111111111111111111111111111	5.64
293	2,4,5,5,4,5,5,1,6,5,6,3,6,1,7	11100000011111111000000111111110000000111111110000	33.86
301	0,2,1,6,4,5,2,4,0,6,5,3,7,0,6	11110000011111110000111110000111100000111100001111	42.33
303	3,1,3,1,1,6,5,7,3,5,0,5,6,6,5	11110000001111111111111111111111111000001111100000	33.86
306	1,0,6,1,1,6,2,4,3,2,1,0,6,0,6	11110000000000001111111111000000001111111100000000	33.86
310	3,1,2,3,0,2,5,3,4,6,4,3,2,7,5	11111110000000011111111111111111111111000000001111	28.22
311	0,4,6,4,6,0,4,7,3,6,4,3,3,6,5	11111110000000011111111111111110000000001111111111	28.22
316	7,7,0,7,1,5,2,3,2,2,2,7,0,3,3	11110000000111111111111111111111111111111111111111	22.58
323	0,5,2,5,7,4,1,7,7,7,7,1,7,5,3	11111000000000111111100000000011111100000000011111	31.04
327	4,6,2,2,6,3,0,4,6,0,5,4,0,6,3	11111111000000001111111111111111111111111111111111	22.58
