file_number	genotype_raw	phenotype_binary	complexity_entropy
3	2,6,4,4,5,3,4,0,5,4,2,3,1,4,0	11111111111111100000000011111111111111111111111111	22.58
5	3,7,6,7,7,3,3,6,7,2,3,6,7,1,6	11000001111111111111000011111111111110000111111111	31.04
9	5,2,2,4,3,3,5,4,5,0,2,7,7,5,7	11111111000001111111111111110000001111111111111110	31.04
11	7,2,3,6,2,5,7,3,3,0,6,2,6,2,2	11111111111111111111111111111111111111111111111111	5.64
12	4,7,5,1,5,4,7,0,1,1,5,2,6,4,3	11111111111111111111111111111111111111111111111111	5.64
13	0,0,0,6,0,6,5,7,2,3,5,4,7,6,4	11111111111111111000001111111111111110000011111111	28.22
24	6,1,0,2,6,0,0,0,4,4,6,7,2,7,6	11000011111111111111111111111111111111111111111111	22.58
38	0,1,2,7,1,0,5,0,5,3,7,2,2,6,3	11111111111111111111111100000000000111111111111111	22.58
48	5,7,0,5,2,6,3,2,7,3,2,7,7,4,6	11000001111111111110000000111111110000000111111110	36.69
52	2,0,0,6,1,5,6,2,4,0,2,5,0,7,6	11111111111111111100000000111111111111111111111111	22.58
55	4,2,3,1,0,3,2,5,2,5,0,1,4,7,2	11111111111000000000000011111111111111111111111000	28.22
59	0,2,3,7,3,3,4,2,3,3,5,4,6,0,0	11111111100000111111111110000011111111111000000111	31.04
60	5,4,5,5,6,2,2,1,2,0,0,6,6,5,4	11111111100000011111111111111111111111111111100000	25.4
62	6,2,5,1,0,7,5,4,2,3,1,6,5,5,2	11111111100001111111111111100000111111111111100001	33.86
65	1,3,7,5,5,5,6,0,1,4,1,1,7,6,2	11111111111111111111111111111111111110000000000111	22.58
68	3,7,5,5,7,3,2,2,1,3,3,7,0,5,2	11111111100000011111111111111111111111111111111111	22.58
75	0,7,4,2,6,5,2,1,5,2,3,3,4,3,3	11111100000001111111111100000001111111111100000001	28.22
80	1,0,1,7,2,3,1,0,5,6,0,7,1,0,3	10000000000001111111111111111111111111111111111000	25.4
