file_number	genotype_raw	phenotype_binary	complexity_entropy
7	2,3,4,4,7,1,7,1,5,0,6,3,3,3,0	11111111111111111111111111111111111111111111111111	5.64
22	4,2,1,2,0,5,6,4,2,4,0,6,6,5,2	11111110000011111111111111111111100001111100000111	36.69
25	5,0,7,2,5,1,3,5,3,0,7,0,3,5,5	11111111111111111111111111111111111111111111111111	5.64
26	2,4,3,0,6,7,0,3,2,5,4,3,0,3,3	11111110000000111111111111111111111111111111111111	22.58
27	6,0,2,4,0,5,2,1,5,5,3,2,3,2,6	11000000001111111111110000000000001111111111100000	33.86
28	1,1,5,3,3,1,1,5,1,7,6,2,1,1,6	11100000000001111111111111111111111111111100000000	28.22
32	6,7,7,3,7,6,5,6,2,7,5,1,2,4,7	11111111111000000000000000011111111111111111111111	22.58
39	0,1,4,6,2,7,6,5,7,4,3,7,0,7,0	11111111111111110000011111111111111111111111111111	22.58
40	7,5,0,2,1,5,7,7,6,0,3,6,3,3,2	11111111111111110000000111111111111111111111111111	22.58
51	4,5,0,0,2,3,2,3,2,1,1,1,6,0,5	11111100000000000000111111111111100000001111111000	36.69
66	6,2,7,5,6,4,6,1,5,6,1,6,7,7,0	11111111111000001111111111111111100000111111111111	28.22
69	3,6,4,5,4,2,0,7,6,2,7,6,7,2,0	11111000011111111000111111110001111111100011111111	28.22
72	7,0,7,7,4,0,0,7,0,5,0,5,2,3,6	11000000001111111111111111111111111111111111110000	28.22
73	6,0,2,2,4,4,0,1,5,1,1,7,1,2,6	11000000011111111111111111111111111111111100000000	25.4
77	0,6,4,1,5,5,3,4,7,5,4,6,7,2,7	11000011111111000111111100001111111000011111110001	33.86
79	4,3,4,4,3,1,0,1,4,3,6,3,4,7,4	11110000000111111111110000111111000001111100001111	42.33
81	7,5,0,2,4,4,3,3,1,0,2,5,1,3,6	11111111111100000000111111111111111111111111111111	22.58
90	6,1,5,2,5,2,6,4,3,5,0,5,7,7,6	11111000000011111111111111111111111111111110000111	31.04
156	6,2,5,7,0,3,3,3,5,7,6,4,3,4,0	11111111111000001111111111111111000001111111111111	28.22
159	0,2,3,0,1,7,3,1,3,1,1,1,7,7,1	11111111111111111111111111111111111111111111110000	16.93
162	6,6,6,6,6,3,4,7,6,5,0,2,6,1,5	11100000000000011111111111111111111111111111111110	25.4
164	6,7,1,4,6,6,4,4,6,2,0,1,1,6,1	11111111111111100000000000000000000011111111111111	22.58
165	6,1,7,5,4,4,0,0,5,6,6,6,2,5,6	11000011111111111111111111111111111111111111111111	22.58
166	5,5,2,3,6,1,6,4,2,3,2,2,4,6,7	11111111111100000000000001111111111111111111111000	28.22
167	5,2,4,1,4,4,5,7,1,6,7,6,7,2,6	11111000001111111110000111111111100001111111111000	31.04
169	3,2,6,0,6,4,6,3,4,5,0,5,2,2,7	11100000000111111111111111111111111111111111111111	22.58
171	5,3,0,6,2,7,6,7,2,2,7,6,4,4,7	11111111100000111111111111100000111100000111110000	39.51
172	6,1,5,2,4,5,7,2,5,2,4,2,2,4,6	11111111111100000000000011111111111111111111111111	22.58
173	0,3,7,0,1,4,7,5,1,6,7,0,2,1,2	11111111111111111111111111111111111111111111111111	5.64
177	1,7,3,2,7,4,5,6,4,6,0,5,7,7,4	11111000000111111111111111111111111111000000111111	28.22
181	4,1,4,2,1,1,0,6,0,0,2,5,7,7,5	11111111111111100000111111111111111000001111111111	25.4
182	1,2,1,3,3,5,0,4,0,6,5,6,2,2,7	11100000011111111111111111111111111000000000000000	25.4
186	2,2,6,5,5,4,6,2,5,5,1,3,3,2,4	11110000000001111111111111111111110000001111111100	36.69
201	5,5,1,2,3,0,5,5,3,3,4,2,5,3,3	11111111111110000000000001111111111111111111100000	28.22
204	0,5,0,3,2,0,6,0,6,1,5,6,3,1,3	11111100000011111111111111111110000001111111111111	28.22
206	3,7,3,1,0,7,7,1,3,3,1,4,5,7,4	11111111110000001111111111111110000001111111111111	28.22
208	0,4,5,2,6,6,0,7,1,4,6,4,3,0,5	11110000111111111111000000001111111100000001111111	39.51
212	6,6,6,1,7,6,2,5,6,7,1,5,5,5,3	11100000011111111111111111110000111111000011111100	39.51
215	1,0,2,2,1,0,0,0,1,5,2,4,2,6,0	11111111100000011111111111111111111100000011111111	28.22
218	0,3,1,1,7,4,2,7,3,2,7,7,3,0,5	11100001111111111111111100001111111111111111000011	33.86
221	7,5,5,7,1,0,4,4,3,2,0,1,6,2,7	11111100000000000000000111111111111111111111111100	28.22
229	2,2,2,0,7,4,0,2,7,4,1,3,1,5,3	11100000000011111111111111111111111111111111111111	22.58
235	6,1,7,3,0,0,3,5,2,4,6,2,3,7,3	11111111111111111111111110000000001111111111111111	22.58
239	7,4,2,3,6,1,3,4,2,2,0,4,3,2,3	11111000000000011111111111111111111111111111111111	22.58
240	3,7,4,0,1,7,3,0,4,4,6,4,0,0,4	11111000000011111111111111111111111111111111111111	22.58
244	4,5,3,1,6,5,3,0,4,1,1,4,0,5,1	11111111111111000000000111111111111111111111111111	22.58
246	3,7,2,3,6,3,5,2,4,3,6,3,0,4,4	11111111111000000000000111111111111111111111111111	22.58
248	6,0,7,5,1,5,5,2,6,6,1,6,1,3,6	11000000011111111111111111111111111111111111000000	25.4
252	0,4,6,3,3,4,2,2,3,7,6,7,2,5,2	11111000011111111111000011111111111000011111111110	28.22
