file_number	genotype_raw	phenotype_binary	complexity_entropy
7	2,3,4,4,7,5,7,4,5,0,5,3,6,1,0	11111111111111111111111111111111111111111111111111	5.64
22	4,2,1,2,0,7,6,5,2,1,0,7,6,4,2	11111111110000011111111111111111111111000011111111	28.22
25	5,0,7,4,5,1,2,3,3,7,2,0,3,5,5	11111110000000000000000000000000111111111111000000	28.22
26	2,4,3,0,6,2,0,3,1,5,4,5,6,3,3	11111100001111111111000001111111110000111111111100	33.86
27	1,0,2,4,0,6,0,1,5,5,3,2,3,6,3	11100000001111111111111000000000001111111111100000	33.86
28	1,1,5,3,3,5,1,5,6,7,6,2,1,1,5	11000000001111111111111111111111111111111111111111	22.58
32	0,7,7,7,7,2,5,6,0,7,5,1,2,3,7	11111111111111111111111110000000000000011111111111	22.58
39	4,0,4,6,2,5,6,6,7,4,3,4,0,7,0	11111111111111111111110000000011111111111111111111	22.58
40	7,5,0,2,1,5,2,7,0,0,4,6,3,6,2	11111111111111111111111111111111111111111111111111	5.64
51	7,5,0,0,0,3,2,3,1,7,1,1,6,0,1	11111111100000000000000111111111100000000000111111	31.04
66	6,2,7,4,6,4,5,1,5,6,1,6,7,3,3	11100000111111111111111100000111110000001111100000	33.86
69	3,5,4,5,4,4,0,7,5,2,5,6,7,1,0	11110000111111100001111000001111000011111000011110	42.33
72	6,0,7,7,4,3,5,7,7,5,0,5,5,3,6	11000000011111111111111111111111111111110000000000	25.4
73	6,0,2,2,4,1,6,1,0,1,1,7,6,2,6	11111111110000011111111111111111111111000001111111	28.22
77	0,6,7,1,2,5,3,4,0,1,4,5,7,2,7	11111111111111111100000111111111111110000011111111	28.22
79	1,7,4,4,3,1,0,6,5,3,6,3,3,7,4	11110000000111111111111000000111111111111000000011	33.86
81	6,5,3,2,4,4,3,2,1,0,2,5,5,3,6	11111111111111000000111111111111111111110000001111	28.22
90	6,5,3,7,5,4,6,4,3,0,0,5,7,7,6	11111111111110000000111111111111111111111111111111	22.58
156	6,2,2,7,0,5,0,3,5,7,4,4,3,4,1	11100000001111111111111000000000000111111111111000	33.86
