file_number	genotype_raw	phenotype_binary	complexity_entropy
1	2,5,2,0,0,1,2,6,1,2,1,7,7,0,3	11111000011111111111100001111111111100011111111111	33.86
2	1,2,0,0,7,5,7,0,0,4,1,6,4,0,2	11111110000001111111111111111111111000000111111111	28.22
14	1,2,1,0,7,3,0,2,5,5,2,4,3,2,7	11000000011111111111111111100000000000011111111111	31.04
15	1,5,1,3,7,0,6,2,1,3,4,6,1,1,5	11111100000001111111111111111111111111111111111111	22.58
19	1,6,6,7,1,2,2,7,0,4,6,4,4,2,7	11111111000001111111111100000111111111110000011111	28.22
20	7,0,2,2,7,1,4,1,6,2,1,7,1,0,0	11100000001111111111111111111111111111111111111111	22.58
21	7,2,6,2,7,6,1,7,0,1,7,6,2,5,0	11111111111111111111111111111111111111111111111111	5.64
34	6,2,4,5,1,2,0,0,4,2,3,3,0,5,4	11100000000011111111111111111111111111111111111111	22.58
35	7,2,4,5,2,2,3,4,3,5,7,4,6,3,5	11110000001111111100011110000111100001110000111100	45.15
41	0,1,1,4,0,2,7,5,0,2,6,1,1,0,5	11111111111111111111111111111110000000000000001111	22.58
42	0,5,1,5,4,4,0,5,0,0,6,4,4,7,6	11111111111111111111111111111111110000001111111111	22.58
44	4,4,4,3,5,7,1,0,3,3,2,4,7,4,4	11110000011111111111000011110000011110000011110000	33.86
56	2,6,4,2,1,7,5,4,4,2,3,2,6,0,2	11111110000000111111111100000001111111111000000011	28.22
57	4,6,1,2,5,1,4,5,7,5,1,5,7,4,6	11100000001111111111111111110000001111110000000111	36.69
61	3,6,3,4,0,6,6,7,6,5,3,1,7,6,4	11111111111000000000011111111111100000000011111111	28.22
64	1,6,0,1,6,0,7,5,6,2,7,3,5,3,0	11111111111111111111111111111111111111111111111111	5.64
67	4,7,1,2,7,1,0,5,1,7,5,3,0,0,6	11110000000000000000000000000000000000000000000000	16.93
70	5,3,3,7,1,1,6,1,2,3,5,4,4,5,5	11111111111111000000011111111111111111111100000001	28.22
85	6,1,3,6,5,2,7,7,4,1,4,1,3,6,4	11111111111111111111111111111111111111111111111111	5.64
88	1,4,2,7,0,5,3,0,5,7,3,1,4,1,2	11110000000000111111111000000011111100000001111110	36.69
