ID	Cusps	OPC
1030	1	9.000000
1031	0	9.500000
1032	10	110.625000
1033	1	23.750000
1034	0	8.500000
1035	1	10.500000
1036	1	10.500000
1037	0	11.750000
1038	0	9.500000
1039	1	11.000000
1040	1	10.500000
1041	15	193.625000
1042	1	10.500000
1043	2	17.750000
1044	0	9.500000
1045	0	8.500000
1046	1	8.000000
1047	0	14.000000
1048	1	9.500000
1049	0	8.500000
1050	1	10.000000
1051	1	9.750000
1052	1	11.250000
1053	1	17.750000
1054	1	19.000000
1055	1	10.500000
1056	1	9.000000
1057	1	25.500000
1058	1	10.500000
1059	1	45.500000
1060	1	16.500000
1061	0	2.750000
1062	1	10.250000
1063	3	116.125000
1064	1	22.250000
1065	1	12.500000
1066	0	10.500000
1067	1	20.750000
1068	1	11.500000
1069	1	10.500000
1070	1	8.750000
1071	0	2.750000
1072	0	9.500000
1073	1	30.750000
1074	7	46.250000
1075	0	9.500000
1076	1	10.500000
1077	0	9.250000
1078	0	2.250000
1080	1	58.500000
1081	1	13.250000
1082	1	21.000000
1083	1	23.250000
1084	0	7.750000
1085	1	10.250000
1086	0	9.000000
1087	1	10.500000
1088	0	8.500000
1089	2	2.250000
1090	1	10.375000
1091	1	9.500000
1092	0	10.250000
1093	0	15.500000
1094	0	9.000000
1095	0	10.250000
1096	10	136.375000
1097	0	8.500000
1098	1	14.000000
1099	1	9.500000
1100	1	9.500000
1101	0	2.250000
1102	1	9.375000
1103	1	18.375000
1104	1	18.750000
1105	0	12.250000
1106	1	10.500000
1107	17	117.750000
1108	0	7.250000
1109	1	10.375000
1110	0	3.750000
1111	1	27.125000
1112	1	24.000000
1113	0	10.500000
1114	1	10.250000
1115	1	13.750000
1116	0	10.500000
1117	1	18.125000
1118	1	14.500000
1119	1	9.750000
1120	33	369.375000
1121	1	8.250000
1122	1	11.000000
1123	0	12.000000
1124	0	8.500000
1125	1	19.000000
1126	1	11.000000
1127	1	21.750000
1128	8	183.625000
1129	0	12.000000
1130	0	11.375000
1131	0	8.500000
1132	0	11.875000
1133	0	10.500000
1134	1	8.500000
1135	1	10.500000
1136	1	8.750000
1137	1	9.250000
1138	0	12.000000
1139	2	13.000000
1140	1	11.500000
1141	1	9.500000
1142	0	2.250000
1143	1	10.500000
1144	0	12.000000
1145	1	10.500000
1146	0	10.500000
1147	1	8.500000
1148	1	13.500000
1149	1	11.000000
1150	1	10.375000
1151	1	24.500000
1152	1	14.000000
1153	0	11.500000
1154	1	12.000000
1155	0	34.000000
1156	1	21.625000
1157	1	10.500000
1158	1	8.250000
1159	1	9.500000
1160	1	23.500000
1161	1	8.500000
1162	0	9.500000
1163	1	9.500000
1164	1	12.500000
1165	0	2.250000
1166	1	10.375000
1167	1	10.250000
1168	1	11.000000
1169	1	9.750000
1170	0	9.500000
1172	1	10.000000
1173	1	19.750000
1174	1	10.500000
1175	1	10.500000
1176	0	32.000000
1177	3	80.500000
1178	0	8.500000
1179	0	12.000000
1180	1	10.500000
1181	1	8.500000
1182	0	10.500000
1183	1	13.125000
1184	1	9.500000
1185	1	10.500000
1186	0	10.250000
1187	1	10.500000
1188	0	10.500000
1189	1	10.500000
1190	1	10.250000
1191	1	10.000000
1192	0	9.500000
1193	0	2.250000
1194	0	9.500000
1195	0	11.500000
1196	1	10.125000
1197	1	10.500000
1198	0	4.500000
1199	0	2.250000
1200	0	11.500000
1201	1	26.375000
1202	0	12.000000
1203	1	13.000000
1204	1	10.250000
1205	1	20.125000
1206	1	10.500000
1207	1	14.750000
1208	1	20.750000
1209	1	10.500000
1210	1	18.250000
1211	2	41.000000
1212	1	10.250000
1213	0	3.250000
1214	1	8.500000
1215	1	10.250000
1216	1	14.000000
1217	6	65.500000
1218	1	10.500000
1219	14	100.250000
1220	0	12.000000
1221	1	8.250000
1222	1	13.000000
1223	1	8.500000
1224	1	10.500000
1225	0	10.000000
1226	1	10.500000
1227	0	8.500000
1228	0	12.000000
1229	1	14.125000
1230	1	9.000000
1231	0	3.250000
1232	1	10.250000
1233	1	12.750000
1234	1	14.500000
1235	0	2.250000
1236	1	10.250000
1237	1	10.500000
1238	1	10.500000
1239	0	10.500000
1240	0	8.000000
1241	1	10.500000
